id,Date_earliest,Nationality_Summed_Points,Nationality_count,Summed_Points,artist_count,Points (Total),song_count,Artists,Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence
12YCtLHGk6tP6RbHDHflCs,2023-05-19,27038.999999997,3,0.0,3,3126,33,"MC Caverinha, KayBlack, Wall Hein",2023-05-29,0.842,0.468,-8572.0,0.637,0.255,0.0,0.547
3AVrVz5rK8Hrqo9YGiVGN5,2022-07-03,169425.5,1,0.0,1,12289,173,Cigarettes After Sex,2023-05-29,0.369,0.467,-9018.0,0.027,0.019,0.46,0.174
1IHWl5LamUGEuP4ozKQSXZ,2022-05-06,7397.2,1,1598.0,1,35106,181,Bad Bunny,2023-05-29,0.65,0.715,-5198.0,0.253,0.099,0.0,0.187
0T2pB7P1VdXPhLdQZ488uH,2022-09-14,5896.4,1,334.0,1,9470,155,Feid,2023-05-29,0.709,0.56,-4867.0,0.171,0.034,0.0,0.541
3rWDp9tBPQR9z6U5YyRSK4,2022-10-22,175820.5,1,11115.0,1,14526,137,Taylor Swift,2023-05-29,0.643,0.363,-11738.0,0.077,0.69,0.0,0.23
1xzi1Jcr7mEi9K2RfzLOqS,2022-07-29,171015.5,1,1501.0,1,23846,158,Beyoncé,2023-05-29,0.78,0.689,-5668.0,0.141,0.037,0.0,0.642
4uqJelb9THHmJ3OCohg4ZJ,2023-02-20,33659.999999996,4,127.0,3,19838,196,"AgroPlay, Ana Castela",2023-05-29,0.691,0.708,-4821.0,0.195,0.338,0.0,0.602
2tpWsVSb9UEmDRxAl1zhX1,2018-07-15,45721.0,1,94.0,1,38,3,OneRepublic,2023-05-29,0.664,0.705,-4972.0,0.038,0.065,0.0,0.477
1bDbXMyjaUIooNwFE9wn0N,2022-11-04,52427.0,2,2720.0,2,57500,362,"Drake, 21 Savage",2023-05-29,0.561,0.52,-9342.0,0.244,0.05,0.0,0.424
456WNXWhDwYOSf5SpTuqxd,2023-05-08,38344.5,1,306.0,1,1327,22,Florence + The Machine,2023-05-29,0.501,0.809,-5264.0,0.094,0.034,0.006,0.258
2Hh3ETdQKrmSI3QS0hme7g,2022-12-02,532687.5,3,2364.0,3,16311,282,"Metro Boomin, Future, Don Toliver",2023-05-29,0.684,0.671,-4392.0,0.046,0.189,0.0,0.156
13Z5Q40pa1Ly7aQk1oW8Ce,2023-05-19,16843.433333324,2,1157.333333334,2,652,20,"Nicky Jam, Feid",2023-05-29,0.785,0.617,-4202.0,0.234,0.109,0.0,0.58
6VhuP99TE6gYNQRJIlAWFD,2022-08-19,172183.5,1,163.0,1,27495,181,Stephen Sanchez,2023-05-29,0.346,0.5,-6097.0,0.039,0.757,0.0,0.191
4hKLzFvNwHF6dPosGT30ed,2023-05-19,36051.999999996,4,0.0,4,572,24,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",2023-05-29,0.836,0.499,-5.82,0.056,0.669,0.0,0.65
1MB8kTH7VKvAMfL9SHgJmG,2023-05-19,20709.200000001,3,9.0,3,1320,30,"Sebastian Yatra, Manuel Turizo, Beéle",2023-05-29,0.817,0.851,-3309.0,0.063,0.035,0.0,0.886
7Lkxvfl2rkNYWS4kBDCQtN,2023-04-15,4874.0,2,2.0,2,7844,90,"Peso Pluma, Blessd",2023-05-29,0.777,0.841,-4641.0,0.041,0.312,0.0,0.901
4FyesJzVpA39hbYvcseO2d,2022-10-18,174535.5,1,2447.0,1,25516,181,Lil Uzi Vert,2023-05-29,0.486,0.545,-7924.0,0.034,0.065,0.005,0.039
0vjeOZ3Ft5jvAi9SBFJm1j,2022-12-02,532687.5,3,1656.0,3,68454,525,"Metro Boomin, Future, Chris Brown",2023-05-29,0.526,0.606,-5.3,0.259,0.152,0.0,0.492
2AaaE0qvFWtyT8srKNfRhH,2023-02-19,71.0,1,0.0,1,5622,81,Raim Laode,2023-05-29,0.696,0.412,-8547.0,0.027,0.415,0.0,0.349
2L9N0zZnd37dwF0clgxMGI,2023-02-14,190383.5,1,0.0,1,12782,105,Lizzy McAlpine,2023-05-29,0.516,0.322,-11762.0,0.029,0.473,0.002,0.261
3Gs7mVfWKl567mjozgxmXv,2023-04-21,8558.066666667,2,292.0,2,6654,78,"Feid, Sean Paul",2023-05-29,0.823,0.615,-4.19,0.147,0.104,0.0,0.47
46IZ0fSY2mpAiktS3KOqds,2021-11-19,28377.0,1,506.0,1,34004,181,Adele,2023-05-29,0.604,0.366,-7519.0,0.028,0.578,0.0,0.13
4ewazQLXFTDC8XvCbhvtXs,2022-11-04,1337.0,1,796.0,1,20691,180,Joji,2023-05-29,0.44,0.317,-9258.0,0.053,0.891,0.0,0.268
0UbesRsX2TtiCeamOIVEkp,2023-01-21,4772.0,2,0.0,2,26030,250,"Fuerza Regida, Natanael Cano",2023-05-29,0.628,0.668,-2722.0,0.117,0.329,0.0,0.845
6dBUzqjtbnIa1TwYbyw5CM,2023-03-12,192628.5,1,0.0,1,2025,65,TV Girl,2023-05-29,0.559,0.871,-5338.0,0.04,0.0,0.005,0.572
1zv3WFUbZ5vPxFq9I2jAU1,2022-12-31,37011.5,2,964.0,2,15450,214,"Rihanna, Calvin Harris",2023-05-29,0.734,0.766,-4485.0,0.038,0.025,0.001,0.6
5FVd6KXrgO9B3JPmC8OPst,2022-10-08,33467.0,1,867.0,1,8296,167,Arctic Monkeys,2023-05-29,0.548,0.532,-7596.0,0.032,0.186,0.0,0.405
04ndZkbKGthTgYSv3xS7en,2023-02-18,1497.5,1,65.0,1,11674,101,TINI,2023-05-29,0.913,0.584,-5263.0,0.223,0.521,0.0,0.627
7qiZfU4dY1lWllzX7mPBI3,2017-01-06,32.0,1,0.0,1,35214,177,Ed Sheeran,2023-05-29,0.825,0.652,-3183.0,0.08,0.581,0.0,0.931
51vRumtqbkNW9wrKfESwfu,2023-05-01,205217.499999999,2,30.0,2,5480,58,"LE SSERAFIM, Nile Rodgers",2023-05-29,0.795,0.875,-4079.0,0.053,0.111,0.0,0.375
5Eax0qFko2dh7Rl2lYs3bx,2022-05-06,7397.2,1,1598.0,1,34072,181,Bad Bunny,2023-05-29,0.801,0.475,-8797.0,0.052,0.141,0.0,0.234
5QO79kh1waicV47BqGRL3g,2020-03-20,8731.0,1,773.0,1,3665,35,The Weeknd,2023-05-29,0.68,0.826,-5487.0,0.031,0.021,0.0,0.644
3F5CgOj3wFlRv51JsHbxhe,2022-06-17,49460.0,2,2664.0,2,55870,362,"Drake, 21 Savage",2023-05-29,0.529,0.673,-4711.0,0.175,0.0,0.0,0.366
6dXiWwFrcGieqnoLYzPNp5,2023-02-07,71.0,1,0.0,1,4478,67,Mahalini,2023-05-29,0.563,0.431,-6784.0,0.039,0.89,0.0,0.196
6otePxalBK8AVa20xhZYVQ,2023-02-24,6583.066666667,1,757.0,1,10855,95,KAROL G,2023-05-29,0.523,0.477,-6786.0,0.392,0.855,0.0,0.57
0B7wvvmu9EISAwZnOpjhNI,2021-03-16,131148.0,1,151.0,1,104,11,Bruno Mars,2023-05-29,0.601,0.271,-8688.0,0.04,0.937,0.0,0.411
5gDWsRxpJ2lZAffh5p7K0w,2022-07-17,377525.0,4,3558.0,3,13272,322,"The Weeknd, Lana Del Rey",2023-05-29,0.715,0.47,-12638.0,0.077,0.353,0.092,0.426
2J2Z1SkXYghSajLibnQHOa,2022-02-14,5200.5,1,800.0,1,10700,181,Sia,2023-05-29,0.468,0.779,-4839.0,0.078,0.112,0.0,0.26
5RX8T3EoTuXcybAxe6oPAw,2023-05-12,69.0,1,0.0,1,2393,18,Käärijä,2023-05-29,0.718,0.791,-5572.0,0.045,0.002,0.003,0.743
70LcF31zb1H0PyJoS1Sx1r,2023-05-08,38344.5,1,0.0,1,812,22,Radiohead,2023-05-29,0.515,0.43,-9935.0,0.037,0.01,0.0,0.104
3azJifCSqg9fRij2yKIbWz,2022-11-21,18424.0,1,582.0,1,10081,151,Tory Lanez,2023-05-29,0.645,0.534,-10.8,0.048,0.157,0.0,0.463
6RUKPb4LETWmmr3iAEQktW,2017-02-24,2227.0,2,10.0,2,67344,356,"The Chainsmokers, Coldplay",2023-05-29,0.617,0.635,-6769.0,0.032,0.05,0.0,0.446
1cKHdTo9u0ZymJdPGSh6nq,2022-06-13,23351.5,2,36.0,2,39836,346,"The Weeknd, Gesaffelstein",2023-05-29,0.323,0.737,-4008.0,0.034,0.142,0.0,0.155
3HqcNJdZ2seoGxhn0wVNDK,2023-02-24,6583.066666667,1,757.0,1,7476,95,KAROL G,2023-05-29,0.87,0.517,-7918.0,0.048,0.576,0.006,0.54
3yfqSUWxFvZELEM4PmlwIR,2021-04-14,134442.0,1,2707.0,1,3342,146,Eminem,2023-05-29,0.949,0.661,-4244.0,0.057,0.03,0.0,0.76
4P9Q0GojKVXpRTJCaL3kyy,2023-03-17,193110.5,1,11481.0,1,7461,71,Taylor Swift,2023-05-29,0.718,0.467,-9.66,0.04,0.707,0.0,0.396
0cqRj7pUJDkTCEsJkx8snD,2017-06-09,7177.0,1,0.0,1,444,12,Taylor Swift,2023-05-29,0.647,0.8,-5384.0,0.165,0.065,0.0,0.942
2ksyzVfU0WJoBpu8otr4pz,2022-11-28,207.0,1,0.0,1,10170,157,INTERWORLD,2023-05-29,0.593,0.641,-12727.0,0.099,0.426,0.901,0.147
4h4QlmocP3IuwYEj2j14p8,2022-04-25,330237.0,2,12.0,2,49422,340,"Nicky Youre, dazy",2023-05-29,0.768,0.714,-5.11,0.04,0.352,0.0,0.842
4woTEX1wYOTGDqNXuavlRC,2022-09-29,346821.0,2,0.0,2,19296,354,"Eminem, Dina Rae",2023-05-29,0.802,0.755,-3138.0,0.056,0.022,0.0,0.58
70t7Q6AYG6ZgTYmJWcnkUM,2023-04-10,16012.0,1,11.0,1,4229,48,IVE,2023-05-29,0.683,0.875,-4866.0,0.055,0.012,0.0,0.384
1JSTJqkT5qHq8MDJnJbRE1,2019-07-10,14080.0,1,53.0,1,463,44,The Police,2023-05-29,0.82,0.452,-9796.0,0.035,0.543,0.003,0.74
0nrRP2bk19rLc0orkWPQk2,2020-10-14,2910.0,1,1224.0,1,307,28,Avicii,2023-05-29,0.532,0.783,-5697.0,0.052,0.004,0.001,0.643
3hxIUxnT27p5WcmjGUXNwx,2022-10-16,174514.5,1,0.0,1,6893,142,Hotel Ugly,2023-05-29,0.485,0.409,-10711.0,0.101,0.325,0.0,0.376
1dGr1c8CrMLDpV6mPbImSI,2019-08-23,81990.0,1,2215.0,1,12968,109,Taylor Swift,2023-05-29,0.359,0.543,-7582.0,0.092,0.492,0.0,0.453
5qaEfEh1AtSdrdrByCP7qR,2022-03-14,162955.5,1,2490.0,1,316,30,Imagine Dragons,2023-05-29,0.505,0.71,-3015.0,0.032,0.19,0.0,0.428
3xWGA8pa0IKFI7IMPri4P0,2022-10-04,33142.0,1,3034.0,1,11724,176,Ed Sheeran,2023-05-29,0.788,0.859,-2724.0,0.086,0.281,0.0,0.822
1DxEbt6OSbrkRthk6pjZue,2023-01-28,17296.5,3,0.0,3,41724,366,"LiL CaKe, Migrantes, Nico Valdi",2023-05-29,0.838,0.79,-1602.0,0.108,0.431,0.0,0.962
0otRX6Z89qKkHkQ9OqJpKt,2023-05-28,38444.5,1,164.0,1,29,2,James Arthur,2023-05-29,0.338,0.562,-7181.0,0.029,0.039,0.0,0.259
3tiJUOfAEqIrLFRQgGgdoY,2023-04-09,11615.999999999,3,0.0,3,13458,153,"Big One, FMK, Ke Personajes",2023-05-29,0.499,0.519,-8199.0,0.06,0.109,0.0,0.848
3r8RuvgbX9s7ammBn07D3W,2022-12-19,15053.0,1,0.0,1,21159,158,NewJeans,2023-05-29,0.814,0.641,-5957.0,0.111,0.027,0.0,0.183
5uCax9HTNlzGybIStD3vDh,2017-01-01,0.0,1,0.0,1,29455,177,James Arthur,2023-05-29,0.358,0.557,-7398.0,0.059,0.695,0.0,0.494
1zi7xx7UVEFkmKfv06H8x0,2018-07-03,6572.0,6,99.0,4,9558,273,"Drake, Wizkid, Kyla",2023-05-29,0.792,0.625,-5609.0,0.054,0.008,0.002,0.37
5W4kiM2cUYBJXKRudNyxjW,2023-03-03,191509.5,1,1133.0,1,1155,38,Morgan Wallen,2023-05-29,0.732,0.839,-5007.0,0.035,0.265,0.0,0.629
3hRV0jL3vUpRrcy398teAU,2021-04-26,135002.0,1,60.0,1,74,11,Lord Huron,2023-05-29,0.544,0.369,-9514.0,0.038,0.969,0.279,0.102
3PH1nUysW7ybo3Yu8sqlPN,2023-04-15,34751.999999996,4,247.0,3,2420,42,"Israel & Rodolffo, Mari Fernandez",2023-05-28,0.625,0.916,-3704.0,0.046,0.309,0.0,0.746
51pxwIxDVCbFHW8oyJFQXD,2023-04-21,8687.999999999,1,0.0,1,1157,20,Simone Mendes,2023-05-28,0.588,0.893,-2743.0,0.087,0.176,0.0,0.626
17js0w8GTkTUFGFM6PYvBd,2023-04-15,4874.0,2,16.0,2,2716,70,"Fuerza Regida, Peso Pluma",2023-05-28,0.758,0.812,-3272.0,0.085,0.188,0.0,0.795
3mzbab4H0iZYkHggSEj0UX,2023-03-11,8529.999999999,1,367.0,1,1324,27,Zé Neto & Cristiano,2023-05-28,0.67,0.668,-6411.0,0.046,0.601,0.0,0.552
23Lyy7ZXRvzfgH4JtDkKrX,2022-12-22,2168.0,1,256.0,1,8758,120,Grupo Frontera,2023-05-28,0.594,0.527,-9335.0,0.034,0.121,0.0,0.692
53PpijFATt35Zxfl6LTxoK,2023-05-27,9026.999999999,1,399.0,1,43,1,Marília Mendonça,2023-05-27,0.743,0.865,-3897.0,0.032,0.449,0.0,0.794
53tfEupEzQRtVFOeZvk7xq,2022-09-09,2526.0,1,591.0,1,29303,181,ROSALÍA,2023-05-27,0.914,0.622,-6538.0,0.089,0.146,0.0,0.77
4NoOME4Dhf4xgxbHDT7VGe,2023-02-24,7235.066666667,2,516.0,2,21958,184,"KAROL G, Romeo Santos",2023-05-27,0.794,0.807,-3447.0,0.326,0.334,0.0,0.575
7ef4DlsgrMEH11cDZd32M6,2018-04-06,14806.0,2,404.0,2,33690,181,"Calvin Harris, Dua Lipa",2023-05-27,0.791,0.862,-3.24,0.11,0.037,0.0,0.592
1Fuc3pBiPFxAeSJoO8tDh5,2023-02-03,4820.0,2,30.0,2,5498,132,"El Chachito, Junior H",2023-05-27,0.702,0.483,-7.99,0.052,0.366,0.0,0.769
0Ymjv0OJeIIPXr6s9wi3iW,2023-05-11,196330.833333333,1,0.0,1,1644,17,Lil Mabu,2023-05-27,0.795,0.507,-8.06,0.303,0.061,0.0,0.48
55ZATsjPlTeSTNJOuW90pW,2023-03-05,4850.0,2,0.0,2,18740,158,"Cartel De Santa, La Kelly",2023-05-27,0.928,0.468,-8196.0,0.364,0.328,0.0,0.47
0redQHBfejmPUhonR5ppGC,2023-04-01,51431.999999994,6,89.0,4,180,18,"Guilherme & Benuto, Ana Castela, Adriano Rhod",2023-05-27,0.656,0.842,-3746.0,0.201,0.574,0.0,0.721
4muwDurKeVOB1WBjTVRWlD,2023-05-26,235307.699999999,2,3571.0,2,246,4,"Lil Durk, 21 Savage",2023-05-27,0.732,0.6,-9057.0,0.241,0.004,0.0,0.436
1fXnu2HzxbDtoyvFPWG3Bw,2023-05-26,393776.399999998,2,3322.0,2,38,4,"Lil Durk, Morgan Wallen",2023-05-27,0.756,0.582,-7726.0,0.034,0.059,0.0,0.605
1DIXPcTDzTj8ZMHt3PDt8p,2021-11-17,310944.0,2,34.0,2,13070,276,"Coolio, L.V.",2023-05-27,0.647,0.514,-10.05,0.059,0.066,0.0,0.386
1wtOxkiel43cVs0Yux5Q4h,2022-10-21,698246.0,4,3558.0,3,16678,130,"Taylor Swift, Lana Del Rey",2023-05-26,0.663,0.319,-13481.0,0.038,0.69,0.001,0.193
6pPWRBubXOBAHnjl5ZIujB,2023-05-25,65.0,1,16.0,1,240,2,Tina Turner,2023-05-26,0.662,0.737,-9.54,0.03,0.108,0.019,0.744
6tAKikIvnoWfUeZrfkopLL,2023-05-26,27754.99999998,3,0.0,3,156,3,"Ski Aggu, Joost, Otto Waalkes",2023-05-26,0.79,0.979,-4637.0,0.117,0.018,0.0,0.898
0gWrMbx6pbdH3n3nsLjE55,2023-05-19,196570.699999999,1,5735.0,1,990,8,Post Malone,2023-05-26,0.596,0.651,-4604.0,0.033,0.097,0.0,0.255
3ErsOxqe2RmXkR65wkygDz,2023-05-24,65.0,1,16.0,1,222,3,Tina Turner,2023-05-26,0.855,0.48,-8902.0,0.059,0.254,0.0,0.798
4D7BCuvgdJlYvlX5WlN54t,2022-10-21,174561.5,1,9859.0,1,8454,71,Taylor Swift,2023-05-26,0.696,0.396,-10289.0,0.066,0.401,0.0,0.38
6KlqjCLNImX7W9zYt2Xa7D,2023-05-26,196888.199999999,1,444.5,1,29,1,Lil Durk,2023-05-26,0.747,0.565,-8859.0,0.096,0.004,0.0,0.395
1v7L65Lzy0j0vdpRjJewt1,2020-02-10,98663.0,1,2344.0,1,2270,40,Eminem,2023-05-26,0.686,0.735,-4616.0,0.264,0.009,0.001,0.06
1qEmFfgcLObUfQm0j1W2CK,2022-05-20,31738.0,1,1477.0,1,30867,181,Harry Styles,2023-05-26,0.714,0.728,-4595.0,0.047,0.298,0.0,0.901
6HgWWaMu31KdOpEG5l28BG,2023-05-12,392679.666666666,2,2384.0,2,4838,28,"Lil Durk, J. Cole",2023-05-25,0.829,0.436,-8205.0,0.327,0.15,0.0,0.693
6gJdDnF2TzfA1WPMXuCa3x,2023-05-25,65.0,1,16.0,1,70,1,Tina Turner,2023-05-25,0.397,0.499,-10972.0,0.069,0.077,0.0,0.367
50XXRUFNjs85P0MjCZ1c9X,2023-05-25,65.0,1,16.0,1,58,1,Tina Turner,2023-05-25,0.69,0.674,-5866.0,0.047,0.2,0.006,0.714
6unndO70DvZfnXYcYQMyQJ,2023-04-28,37863.5,1,366.0,1,2238,28,Labrinth,2023-05-25,0.436,0.409,-4438.0,0.053,0.499,0.0,0.363
0z3Voyxi0FH0SQBc7c4wri,2023-05-25,5098.5,1,0.0,1,3,1,Eros Ramazzotti,2023-05-25,0.622,0.626,-8822.0,0.028,0.054,0.0,0.49
14LdhxElpZS0rKVV4nxtdA,2023-05-13,1631.5,1,0.0,1,1290,12,Alessandra,2023-05-24,0.563,0.908,-4.25,0.087,0.07,0.0,0.171
60a0Rd6pjrkxjPbaKzXjfq,2017-07-20,9023.0,1,0.0,1,4070,67,Linkin Park,2023-05-24,0.556,0.864,-5.87,0.058,0.01,0.0,0.4
086myS9r57YsLbJpU0TgK9,2022-10-08,33467.0,1,867.0,1,6049,153,Arctic Monkeys,2023-05-24,0.691,0.631,-6478.0,0.037,0.048,0.0,0.8
3xKsf9qdS1CyvXSMEid6g8,2023-04-12,195274.5,1,572.0,1,714,28,Frank Ocean,2023-05-24,0.545,0.545,-7362.0,0.107,0.667,0.0,0.549
3gdPwk2wyOXNRnTA1KXnEr,2023-05-19,38357.5,1,525.0,1,138,6,Lewis Capaldi,2023-05-24,0.676,0.461,-3.59,0.03,0.555,0.0,0.466
21jGcNKet2qwijlDFuPiPb,2019-09-16,87394.0,1,4769.0,1,34907,181,Post Malone,2023-05-24,0.695,0.762,-3497.0,0.04,0.192,0.002,0.553
3ktTWpYdXrYApH54cBo4Ap,2023-05-01,205217.499999999,2,1404.0,2,4194,44,"Matuê, Rich The Kid",2023-05-23,0.771,0.577,-6944.0,0.046,0.393,0.0,0.691
1oFAF1hdPOickyHgbuRjyX,2022-03-21,180103.5,2,5730.0,2,34420,360,"The Weeknd, Ariana Grande",2023-05-23,0.65,0.825,-4645.0,0.033,0.022,0.0,0.593
4IJsVXbSeGPUrgwpVoHmlg,2023-05-12,16962.0,1,6563.0,1,1180,11,BTS,2023-05-22,0.665,0.848,-3619.0,0.071,0.0,0.0,0.687
2LawezPeJhN4AWuSB0GtAU,2023-05-19,196570.699999999,1,42.0,1,63,3,Creedence Clearwater Revival,2023-05-21,0.741,0.697,-7028.0,0.028,0.066,0.0,0.774
3B228N0GxfUCwPyfNcJxps,2023-04-29,226.0,1,0.0,1,1170,23,sped up 8282,2023-05-21,0.737,0.725,-7989.0,0.041,0.417,0.001,0.746
4SqWKzw0CbA05TGszDgMlc,2021-10-21,150676.0,1,138.0,1,29408,181,The Walters,2023-05-21,0.575,0.648,-4891.0,0.036,0.583,0.0,0.466
7gRFDGEzF9UkBV233yv2dc,2022-09-16,13748.0,1,1312.0,1,19728,167,BLACKPINK,2023-05-21,0.818,0.69,-5119.0,0.045,0.003,0.0,0.688
2K9kZpwD2CzTa6iiSYYOoO,2022-12-30,7789.999999999,1,392.0,1,12394,115,Marília Mendonça,2023-05-21,0.743,0.865,-3897.0,0.032,0.449,0.0,0.794
5mg3VB3Qh7jcR5kAAC4DSV,2023-04-02,15945.0,1,174.0,1,2399,47,FIFTY FIFTY,2023-05-21,0.774,0.66,-8.2,0.033,0.662,0.0,0.961
6X5WZbJzXtk6aO03HlxuZ9,2023-05-20,199372.36666666498,2,95.666666666,2,56,2,"Eslabon Armado, Luis R Conriquez",2023-05-20,0.698,0.664,-4027.0,0.041,0.302,0.0,0.747
4WiQA1AGWHFvaxBU6bHghs,2023-01-20,3044.5,1,344.0,1,13779,121,Quevedo,2023-05-20,0.751,0.761,-4113.0,0.15,0.251,0.0,0.553
3IMuuBcKSeFqQSlF2XluA1,2023-05-12,2717.666666666,1,0.0,1,200,8,Natanael Cano,2023-05-20,0.718,0.726,-5.91,0.04,0.089,0.0,0.925
4k7CNPArKLf4QuvGfMeHDk,2023-05-12,9909.366666658,1,11.0,1,375,8,Chencho Corleone,2023-05-19,0.781,0.774,-4477.0,0.187,0.133,0.0,0.762
2f5WkystuejnBzgV18GTGa,2023-05-19,196570.699999999,1,1970.0,1,35,1,Lana Del Rey,2023-05-19,0.499,0.448,-9961.0,0.029,0.856,0.054,0.183
46HNZY1i7O6jwTA7Slo2PI,2021-10-15,35736.0,2,9062.0,2,65668,362,"Coldplay, BTS",2023-05-19,0.573,0.711,-6268.0,0.041,0.011,0.0,0.47
0WoVfPjxsf9MTvPt9ptqeE,2023-04-14,195570.5,1,261.0,1,2701,36,NLE Choppa,2023-05-19,0.938,0.606,-6396.0,0.419,0.117,0.0,0.706
0fea68AdmYNygeTGI4RC18,2019-06-28,4129.0,2,1060.0,2,62260,362,"J Balvin, Bad Bunny",2023-05-19,0.754,0.646,-5795.0,0.317,0.152,0.0,0.429
1XUXrNFoi9ixlH3fn8MRXQ,2023-05-18,802553.333333332,5,95.0,5,890,5,"Kodak Black, NLE Choppa, Jimin, JVKE, Muni Long",2023-05-18,0.715,0.681,-4.25,0.113,0.129,0.0,0.277
4bjN59DRXFRxBE1g5ne6B1,2023-04-21,16172.0,1,568.0,1,3531,28,Agust D,2023-05-18,0.697,0.837,-2651.0,0.304,0.313,0.0,0.831
0QHEIqNKsMoOY5urbzN48u,2022-10-23,175820.5,1,224.0,1,27909,181,Meghan Trainor,2023-05-18,0.838,0.525,-3562.0,0.067,0.345,0.0,0.884
5qyjy0xfsHNzWxvXkHVB85,2023-05-18,802553.333333332,5,95.0,5,55,5,"Jimin, JVKE, Kodak Black, NLE Choppa, Muni Long",2023-05-18,0.782,0.533,-7677.0,0.263,0.369,0.0,0.215
0FA4wrjDJvJTTU8AepZTup,2023-02-13,761944.0,6,0.0,4,25932,276,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",2023-05-18,0.686,0.897,-7.18,0.039,0.01,0.103,0.355
59hBR0BCtJsfIbV9VzCVAp,2023-03-17,15556.0,1,1.0,1,5373,55,Jimin,2023-05-18,0.585,0.815,-4165.0,0.057,0.115,0.0,0.564
09mEdoA6zrmBPgTEN5qXmN,2019-11-27,7254.0,1,354.0,1,322,15,The Weeknd,2023-05-18,0.461,0.593,-4954.0,0.036,0.17,0.0,0.175
3dYD57lRAUcMHufyqn9GcI,2020-09-03,1433.0,1,233.0,1,4060,103,Hozier,2023-05-18,0.566,0.664,-5303.0,0.046,0.634,0.0,0.437
0ZxhtATQ0a6EvQNZ0z6NKV,2023-04-14,201805.5,2,2882.0,2,3570,54,"Ice Spice, Nicki Minaj",2023-05-18,0.898,0.676,-5196.0,0.187,0.14,0.0,0.742
3AOf6YEpxQ894FmrwI9k96,2023-04-24,16863.0,1,11.0,1,1912,23,SEVENTEEN,2023-05-17,0.771,0.88,-4091.0,0.086,0.162,0.0,0.347
0WFryfbNKPXVtVQlz5dZ8H,2023-05-11,196330.833333333,1,1515.0,1,299,4,Billie Eilish,2023-05-16,0.516,0.254,-16027.0,0.059,0.816,0.855,0.304
6dUregFbvUNqHP5nphqesK,2023-05-14,125.0,1,0.0,1,166,2,Noa Kirel,2023-05-15,0.681,0.868,-5499.0,0.095,0.022,0.0,0.282
1VsHc0qIeyjYOyvN5HIEQG,2023-05-05,29632.099999970997,3,45.0,3,3861,33,"Anuel AA, DJ Luian, Mambo Kingz",2023-05-15,0.624,0.655,-4177.0,0.055,0.18,0.0,0.565
3EaJDYHA0KnX88JvDhL9oa,2022-10-11,173845.5,1,321.0,1,10259,150,Steve Lacy,2023-05-15,0.603,0.784,-4023.0,0.062,0.446,0.0,0.769
0SCMVUZ21uYYB8cc0ScfbV,2023-03-03,34119.999999996,4,169.0,3,2496,50,"Israel & Rodolffo, Ana Castela",2023-05-14,0.654,0.948,-3672.0,0.055,0.3,0.0,0.706
4LreWoO3cpgiIfrRwbOUSF,2023-04-25,4880.0,2,0.0,2,642,32,"Peso Pluma, Jasiel Nuñez",2023-05-14,0.702,0.68,-5451.0,0.037,0.24,0.0,0.86
4eI0ncpnZuv4A3ssTJRSDY,2023-05-14,5090.5,1,122.0,1,8,1,Marco Mengoni,2023-05-14,0.635,0.541,-6157.0,0.031,0.4,0.0,0.133
0u8rZGtXJrLtiSe34FPjGG,2023-03-24,15657.0,1,59.0,1,5045,47,Jimin,2023-05-14,0.623,0.755,-5386.0,0.042,0.003,0.0,0.32
0pliiCOWPN0IId8sXAqNJr,2023-05-13,5435.333333332,2,583.0,2,44,2,"Grupo Marca Registrada, Grupo Frontera",2023-05-13,0.571,0.584,-5.38,0.05,0.074,0.0,0.783
5jt25aFjW2kNoBqaEVaz5W,2022-07-05,13080.599999999999,2,266.0,2,27478,338,"Mora, Feid",2023-05-13,0.757,0.789,-3.46,0.058,0.307,0.0,0.464
54ELExv56KCAB4UP9cOCzC,2022-12-23,17586.733333313998,2,3660.0,2,30428,270,"Ñengo Flow, Bad Bunny",2023-05-13,0.892,0.662,-3894.0,0.162,0.169,0.0,0.607
4aJzxp3gimtAdgJn3DL776,2023-04-28,13141.866666656999,2,812.0,2,750,26,"Jhayco, Quevedo",2023-05-12,0.796,0.701,-3599.0,0.045,0.215,0.0,0.325
4VMRsbfZzd3SfQtaJ1Wpwi,2023-04-21,216527.0,2,8476.0,2,5758,44,"The Weeknd, Future",2023-05-12,0.6,0.567,-7269.0,0.033,0.006,0.0,0.095
6ZZf5a8oiInHDkBe9zXfLP,2023-05-05,38218.5,1,3560.0,1,831,8,Ed Sheeran,2023-05-12,0.5,0.757,-6542.0,0.052,0.099,0.0,0.443
3WMj8moIAXJhHsyLaqIIHI,2022-09-06,173113.5,1,0.0,1,14652,177,Zach Bryan,2023-05-11,0.369,0.192,-12151.0,0.04,0.555,0.0,0.148
0kzN7YAMSbmlHOvxlbQW9y,2023-02-16,4836.0,2,580.0,2,2956,72,"Grupo Marca Registrada, Grupo Frontera",2023-05-11,0.57,0.589,-5378.0,0.049,0.075,0.0,0.796
5HrIcZOo1DysX53qDRlRnt,2023-04-26,16874.0,2,22.0,2,756,20,"TAEYANG, LISA",2023-05-10,0.763,0.699,-6118.0,0.055,0.008,0.0,0.255
