id,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,song_count,artists_points,artists_songs_counted
5uvucCRBTkxv7VxIDLOqe7,0.744,0.769,-4112.0,0.156,0.554,0.0,0.784,1,60933.0,1064.0
1aYcpI8hXtpAEdBq8fp1pH,0.768,0.821,-4.7,0.044,0.026,0.0,0.516,1,64239.0,1295.0
3NbTQ8ZbHU6MSEVUFAVCJ9,0.597,0.524,-7247.0,0.054,0.216,0.0,0.055,8,29689.0,165.0
0Y4hwUppbGc8aIBmiTz30A,0.636,0.805,-4594.0,0.327,0.016,0.0,0.908,125,59789.0,988.0
63MtMwfhxUvM2cyUNb5Iux,0.709,0.759,-3811.0,0.045,0.114,0.0,0.586,1,15126.0,206.0
7u6DMPznGbpziuEgCE0JGQ,0.604,0.449,-6564.0,0.035,0.657,0.0,0.528,8,29689.0,165.0
0v2LUO8oTHnkjQ8MmKuXyk,0.336,0.231,-6217.0,0.05,0.942,0.0,0.429,8,29689.0,165.0
5YeHLHDdQ4nKHk81XFWhCU,0.847,0.603,-4607.0,0.04,0.107,0.0,0.735,8,29689.0,165.0
0YAQnYt2oB8OdoaeqnHyTI,0.755,0.594,-5906.0,0.216,0.241,0.0,0.237,1,0.0,0.0
6aHCXTCkPiB4zgXKpB7BHS,0.761,0.761,-5721.0,0.09,0.246,0.0,0.483,1,11175.0,127.0
4mLkiFppf8Xvem6BSY34qw,0.795,0.759,-6348.0,0.053,0.079,0.0,0.855,7,29689.0,165.0
4b7mLZQWsy0rLnrMtPA9fQ,0.761,0.818,-5238.0,0.098,0.058,0.0,0.348,7,29689.0,165.0
1e4rwBPVI32vZtTJu7mJ4J,0.686,0.73,-5077.0,0.374,0.278,0.0,0.474,9,19824.0,218.0
2XVilv6s9GETnw9PG4T9Mz,0.74,0.74,-3647.0,0.069,0.205,0.0,0.717,98,22476.0,273.0
6OaVWaGfhXn70ZJfdVcabn,0.731,0.811,-3225.0,0.071,0.02,0.0,0.426,21,5287.0,48.0
4SZepBIPDRwPaHIjAKwRDb,0.607,0.609,-5978.0,0.291,0.389,0.0,0.556,21,5287.0,48.0
4gB61mP4tNChn4LgfquMhi,0.711,0.517,-7695.0,0.039,0.154,0.0,0.294,15,0.0,0.0
6752EZMgXswvRBH3N2PilO,0.649,0.895,-1358.0,0.039,0.174,0.0,0.664,93,71676.0,1152.0
1s2B5cndbqK8rPJEIcKJRQ,0.754,0.805,-4249.0,0.075,0.315,0.0,0.555,56,76786.0,1397.0
7dRj3sTBYkNbEx5kdNHriv,0.502,0.817,-3508.0,0.045,0.0,0.0,0.617,1,0.0,0.0
21YnmkSDhUkmkkni22Svc4,0.622,0.709,-7.32,0.067,0.058,0.0,0.488,89,19645.0,139.0
0STK94RxUulYqWzwFlyAb5,0.397,0.303,-10413.0,0.11,0.798,0.0,0.17,30,35826.0,442.0
6wvlEKW2qxucJSBXYpMV2P,0.662,0.827,-5891.0,0.062,0.166,0.017,0.477,4,594.0,9.0
6Za3190Sbw39BBC77WSS1C,0.814,0.813,-3023.0,0.056,0.03,0.0,0.839,182,37974.0,462.0
2Ab1wPTEqulaCGoBak1gUo,0.668,0.526,-6174.0,0.035,0.013,0.0,0.42,57,20005.0,371.0
3NfxSdJnVdon1axzloJgba,0.592,0.355,-14051.0,0.035,0.478,0.0,0.499,3,0.0,0.0
7s25THrKz86DM225dOYwnr,0.805,0.558,-5226.0,0.041,0.164,0.0,0.965,1,0.0,0.0
5K09WxKdlkroDyEVyOSySy,0.603,0.271,-10083.0,0.028,0.679,0.0,0.405,2,0.0,0.0
2oZmMp5M6L0Rh7G84Um2tF,0.721,0.567,-9516.0,0.039,0.221,0.0,0.914,2,0.0,0.0
3HxYOwZZHZn5mC1drqPQqR,0.863,0.464,-10559.0,0.346,0.004,0.0,0.566,1,338.0,14.0
56gH0zGe3SP9SGNoQ2pWwn,0.681,0.84,-4295.0,0.128,0.035,0.0,0.722,16,10336.0,84.0
38TgLPNHsPzgqri5G4SPun,0.81,0.73,-5209.0,0.223,0.314,0.0,0.568,8,19537.0,214.0
1pKeFVVUOPjFsOABub0OaV,0.65,0.736,-5.84,0.229,0.053,0.0,0.613,1,52734.0,417.0
4uCbetXW9LStYPUjCpBVp9,0.474,0.473,-11454.0,0.06,0.545,0.0,0.561,2,0.0,0.0
4yQw7FR9lcvL6RHtegbJBh,0.687,0.63,-10817.0,0.039,0.251,0.0,0.926,2,0.0,0.0
11kDth1aKUEUMq9r1pqyds,0.712,0.481,-5415.0,0.049,0.173,0.0,0.062,14,5287.0,48.0
3qnoOm4fwZPBS116f5hpgF,0.925,0.308,-6562.0,0.338,0.125,0.0,0.265,76,1637.0,24.0
0At2qAoaVjIwWNAqrscXli,0.561,0.779,-5107.0,0.053,0.086,0.0,0.235,61,0.0,0.0
7gkWXbAxIYuvtOpcN3p9GJ,0.604,0.673,-5979.0,0.055,0.027,0.0,0.287,35,17142.0,95.0
58TaFP5j5i9swOf584yon2,0.689,0.723,-4052.0,0.084,0.099,0.0,0.288,14,5287.0,48.0
083Qf6hn6sFL6xiOHlZUyn,0.623,0.851,-3111.0,0.041,0.023,0.0,0.4,103,0.0,0.0
6BJbOXDlgVAXSaq6wYFYT2,0.804,0.763,-5.48,0.052,0.068,0.0,0.059,14,5287.0,48.0
5SxkdsY1ufZzoq9iXceLw9,0.703,0.696,-5482.0,0.053,0.038,0.0,0.366,119,4336.0,32.0
4KYS9GK68yeuUJ8vJfPxrq,0.834,0.731,-5603.0,0.057,0.046,0.0,0.681,14,5287.0,48.0
4MXhiYIRDMGAuvZc5IFTwC,0.7,0.46,-8111.0,0.066,0.142,0.0,0.286,13,5287.0,48.0
3LHYmz86DxGInsRp3wiiW5,0.755,0.902,-2835.0,0.063,0.161,0.002,0.76,6,19537.0,214.0
3Du2K5dLzmduCNp6uwuaL0,0.702,0.635,-6917.0,0.265,0.022,0.0,0.873,1,18181.0,118.0
6rDaCGqcQB1urhpCrrD599,0.705,0.816,-7046.0,0.32,0.081,0.0,0.929,7,28731.0,253.0
7sFYVcKSb24qg0dAkqLEFj,0.826,0.815,-4773.0,0.088,0.222,0.0,0.68,77,120.0,7.0
2D1MK9oaxy7axXggy3iVbp,0.879,0.635,-5098.0,0.259,0.052,0.0,0.568,4,19824.0,218.0
6NMtzpDQBTOfJwMzgMX0zl,0.46,0.686,-5948.0,0.037,0.001,0.0,0.252,12,5287.0,48.0
4j3GWI86JvSaF0BLdmgcfF,0.76,0.579,-7374.0,0.057,0.013,0.003,0.129,35,11444.0,66.0
58st6r10Ze6QomHs0BMUA8,0.777,0.668,-8837.0,0.107,0.249,0.0,0.243,3,168.0,3.0
03It1uO69CjGWP3yyVe465,0.851,0.421,-8022.0,0.064,0.065,0.001,0.21,3,19824.0,218.0
7hDVYcQq6MxkdJGweuCtl9,0.511,0.363,-7.65,0.041,0.816,0.032,0.169,43,7391.0,56.0
6yz0Jndhv0QjKdpcEMbOjz,0.776,0.608,-6478.0,0.104,0.128,0.0,0.402,4,1425.0,41.0
5vAEnWrHxLv78uwZrAJcX6,0.77,0.715,-5.92,0.045,0.037,0.002,0.468,2,19824.0,218.0
1j6xOGusnyXq3l6IryKF3G,0.681,0.788,-4323.0,0.079,0.048,0.0,0.839,94,28822.0,232.0
5HnxL39pSgVVQMLP7WnSfv,0.706,0.637,-7284.0,0.37,0.06,0.0,0.528,3,1425.0,41.0
1pF74yw15wXk12A1NPVWHD,0.715,0.529,-9019.0,0.051,0.259,0.0,0.467,2,1425.0,41.0
4apiNNK0jp9uqn3JDG9My1,0.28,0.821,-2864.0,0.111,0.167,0.0,0.254,2,26043.0,209.0
2c3qwFINQyRGwyqI97UQiA,0.689,0.426,-9449.0,0.037,0.388,0.0,0.411,2,1721.0,53.0
1hHbmfNfXIwHyHCYO8ae3I,0.763,0.736,-3403.0,0.212,0.08,0.027,0.273,1,19824.0,218.0
7CKR3FcBqSsGcgce0ECe1z,0.836,0.756,-5441.0,0.124,0.052,0.029,0.803,1,19824.0,218.0
4dSoDnmR9opAQ8KxUc9SbC,0.793,0.824,-3476.0,0.177,0.006,0.0,0.611,44,47696.0,965.0
6m3LlhdZ0HWn4D7Nnm06MQ,0.615,0.444,-6773.0,0.028,0.893,0.0,0.125,2,1425.0,41.0
6IpvkngH89cA3hhPC84Leg,0.561,0.832,-7661.0,0.072,0.232,0.0,0.666,2,7025.0,193.0
4ZUfbHQOBeEOyf6EArWXA3,0.767,0.721,-6.34,0.185,0.031,0.0,0.471,1,19537.0,214.0
1j2l6jMz85PaXuDiF08Vcv,0.78,0.566,-8354.0,0.12,0.049,0.0,0.476,1,1425.0,41.0
1sTDW7kALobTFVctlaSHC4,0.886,0.724,-5105.0,0.277,0.257,0.0,0.456,1,19537.0,214.0
6vnfObZ4Ys70SBAtti1xZ9,0.81,0.582,-5098.0,0.125,0.086,0.007,0.503,8,5287.0,48.0
384Oc8MQzITdL2DGyCeivN,0.907,0.637,-5498.0,0.117,0.071,0.0,0.496,1,1499.0,56.0
0bfKYrMLEDJ4fvcxzrMIwB,0.726,0.929,-5881.0,0.16,0.077,0.383,0.212,1,2604.0,30.0
5FTrzXtDMz3adIbLmVShk4,0.722,0.868,-5.34,0.16,0.135,0.0,0.671,1,1425.0,41.0
7boPPE857KEqCIHNwFkDop,0.365,0.692,-4586.0,0.067,0.192,0.0,0.372,88,19132.0,297.0
1ZEm9cJC05rawV2tptNfTS,0.589,0.714,-6308.0,0.258,0.055,0.0,0.42,57,12611.0,206.0
6ZIuit0z4eQg77F1RGkp0L,0.731,0.595,-7734.0,0.15,0.059,0.0,0.362,14,0.0,0.0
6e2PtJYcltVk76nLwxBzRn,0.529,0.871,-5831.0,0.155,0.118,0.0,0.272,14,19842.0,261.0
6ArSQdZWckNt208EzsgUM5,0.767,0.538,-6044.0,0.052,0.68,0.0,0.343,3,1302.0,38.0
6VrBWh90BiwWmwKtvwWFcq,0.789,0.731,-6245.0,0.101,0.139,0.0,0.79,75,48258.0,1011.0
07FkzikE6FuHIa8Ma7zJGc,0.513,0.661,-6419.0,0.24,0.161,0.0,0.179,21,19948.0,173.0
43V1z6QToNNWNldV4FEG6r,0.752,0.764,-4399.0,0.038,0.048,0.0,0.582,72,0.0,0.0
1DRJZUVcs6i6TkdNUXAi6m,0.794,0.576,-4941.0,0.109,0.799,0.0,0.458,6,42911.0,1018.0
40FLJc17FMZaPmCQEEZgB0,0.828,0.689,-7878.0,0.033,0.325,0.038,0.853,17,6566.0,60.0
6Vf5qHrEJSkVYgyvYJ6QXs,0.85,0.663,-7.33,0.078,0.22,0.0,0.619,5,64781.0,1140.0
5h8VHxOBK1VWWj46T8fSly,0.691,0.829,-4627.0,0.158,0.102,0.0,0.564,8,0.0,0.0
2fQrGHiQOvpL9UgPvtYy6G,0.884,0.347,-8227.0,0.35,0.015,0.0,0.376,182,15309.0,114.0
1lXQskY1Op1KzFG4GVcVpe,0.822,0.794,-3821.0,0.069,0.042,0.0,0.837,5,0.0,0.0
1MFSD0AkPk8Yq7TDEhrHcb,0.838,0.406,-11833.0,0.088,0.196,0.005,0.655,4,0.0,0.0
1qUdAB72nSWPZwDqH9KMYD,0.776,0.515,-7415.0,0.411,0.137,0.0,0.448,1,2613.0,47.0
74n5d5M21JnC4WJ6gdkggK,0.614,0.782,-4603.0,0.061,0.381,0.0,0.77,18,0.0,0.0
50wkDxcIfamIajKwmgp0iB,0.843,0.546,-7714.0,0.464,0.02,0.0,0.427,1,2446.0,45.0
4Sn5B44sLfQ364FUL98jvN,0.704,0.677,-7601.0,0.045,0.053,0.0,0.078,1,0.0,0.0
7jhlKPpAUqgV1m6AOTO19U,0.446,0.635,-4476.0,0.053,0.004,0.001,0.301,1,14934.0,230.0
3DoBTwfr8yi2LN08SBpFkN,0.706,0.559,-5216.0,0.042,0.037,0.0,0.252,49,3703.0,174.0
2RM4jf1Xa9zPgMGRDiht8O,0.743,0.339,-7678.0,0.409,0.006,0.0,0.118,37,254.0,8.0
6nO3tr47nr2P7f3hXb8JIo,0.642,0.782,-3395.0,0.048,0.381,0.0,0.396,51,6560.0,102.0
1NbGcdgwRHZ5rbPIT9hdR3,0.736,0.756,-7099.0,0.047,0.006,0.006,0.712,34,5291.0,53.0
2EzRdhuoPyNJDlep7lnNf2,0.802,0.744,-5968.0,0.078,0.081,0.0,0.45,182,0.0,0.0
3JJYIoJ5FyY9E0DGjr7SXF,0.696,0.693,-4.64,0.044,0.175,0.0,0.601,44,4740.0,89.0
2uaiyLKnYvazyfR0Ky3Kbk,0.649,0.548,-5692.0,0.032,0.733,0.0,0.506,26,0.0,0.0
3D1rlKmZdpYUeMtRRLNawc,0.662,0.844,-5495.0,0.067,0.003,0.0,0.763,26,25418.0,145.0
6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,-3719.0,0.038,0.007,0.015,0.15,160,14868.0,295.0
4DnHUy01jEA4b5ydC3HgsT,0.582,0.944,-0.928,0.185,0.006,0.0,0.8,63,11659.0,232.0
3IPJg1sdqLj12kFIndaonN,0.695,0.379,-9096.0,0.034,0.861,0.0,0.808,17,17194.0,441.0
01TnVDiet1DFTsyWKUKovl,0.414,0.416,-8024.0,0.025,0.1,0.179,0.196,62,49416.0,544.0
1BuZAIO8WZpavWVbbq3Lci,0.713,0.831,-4.75,0.15,0.017,0.0,0.584,91,9236.0,230.0
3pWcj8hxj3fsb9TDAcMpEl,0.532,0.616,-7074.0,0.033,0.186,0.0,0.292,105,22458.0,158.0
5cF0dROlMOK5uNZtivgu50,0.775,0.613,-4586.0,0.054,0.109,0.0,0.797,38,24584.0,238.0
5Psnhdkyanjpgc2P8A5TSM,0.414,0.677,-5.12,0.254,0.025,0.0,0.085,13,136665.0,1045.0
6lOWoTqVnAWXchddtTH31W,0.586,0.624,-5946.0,0.113,0.015,0.0,0.267,85,0.0,0.0
3szf2z1Cy1QMrtHrbn8rz9,0.758,0.474,-8.72,0.147,0.015,0.0,0.054,12,136665.0,1045.0
3EApebexZ7YqDIqw2EMTDh,0.514,0.693,-5868.0,0.408,0.177,0.0,0.287,13,0.0,0.0
447yWcDPg1ddgcHBLGpJC0,0.783,0.537,-2921.0,0.075,0.278,0.0,0.392,50,0.0,0.0
1dUHF4RyMmMTveJ0Rby6Xm,0.761,0.598,-7249.0,0.182,0.126,0.0,0.446,11,136665.0,1045.0
44KKhCyI0BGS6LvVyDqJtH,0.934,0.505,-7648.0,0.168,0.023,0.0,0.691,107,27179.0,200.0
6mAz8D1TmlTuef90dbNIiZ,0.876,0.519,-6531.0,0.143,0.202,0.0,0.158,123,8583.0,126.0
4P92FrvmYQSAfOpp4cpFEi,0.375,0.889,-3704.0,0.099,0.085,0.0,0.881,40,0.0,0.0
7rwX0O3RlxqqIjQM8evm5E,0.807,0.633,-6016.0,0.093,0.056,0.0,0.325,179,113851.0,2123.0
3fEpuoSr8ufvyRR7s2jB3U,0.918,0.632,-6979.0,0.278,0.024,0.0,0.396,1,42951.0,545.0
3TnhQSRwT3AVMdXw5JPq0x,0.762,0.631,-4837.0,0.054,0.178,0.0,0.379,60,1448.0,40.0
7lEhOiFtcLXY4P7cuTKuQ8,0.839,0.832,-2492.0,0.053,0.062,0.0,0.529,2,34172.0,435.0
6tpHfEM8eaETzlPOARYWfZ,0.933,0.488,-9327.0,0.149,0.011,0.001,0.21,21,19120.0,208.0
3fpVWegR6YOS1Yk5HSMYIq,0.625,0.536,-5428.0,0.078,0.038,0.0,0.253,90,88834.0,675.0
5VKSZDsidOFHrtlJb33Syo,0.784,0.78,-4275.0,0.102,0.049,0.0,0.722,23,41620.0,419.0
2SqLCiXVl3JQ3sQjCTJ9pr,0.869,0.56,-7.59,0.137,0.032,0.0,0.392,1,26833.0,241.0
0l8vhDaEztxLCQsFOAX64d,0.813,0.663,-7.84,0.043,0.071,0.0,0.343,6,1039.0,33.0
7BrsBU0BAytRDvROM4yCbn,0.601,0.809,-4814.0,0.044,0.008,0.076,0.249,23,41620.0,419.0
0yt31hMKZMiyIEfiBiLD2N,0.675,0.674,-4984.0,0.031,0.041,0.0,0.569,16,41620.0,419.0
5H0NU2sHWUnWCcZyYlX46X,0.792,0.555,-7038.0,0.34,0.039,0.0,0.084,6,0.0,0.0
5QskYLFPX9y7pLU0VEMNbr,0.736,0.45,-9406.0,0.228,0.809,0.0,0.663,41,19645.0,139.0
5KhFaq45chTw8RGfWo8T8J,0.764,0.711,-3818.0,0.288,0.175,0.0,0.774,1,5373.0,169.0
7CUYHcu0RnbOnMz4RuN07w,0.659,0.802,-4.79,0.148,0.208,0.0,0.863,5,13830.0,195.0
7MRY4VpCuZvBmFda6ZCk2G,0.479,0.727,-5369.0,0.036,0.001,0.0,0.058,1,556.0,8.0
3PdgIdRXJjgxfOr7slldel,0.678,0.659,-4694.0,0.312,0.492,0.0,0.675,3,0.0,0.0
0zqy3ss4CwD6u4QPksS0nI,0.527,0.689,-7.87,0.741,0.161,0.0,0.31,1,136665.0,1045.0
3mvYQKm8h6M5K5h0nVPY9S,0.687,0.429,-13075.0,0.192,0.041,0.0,0.336,1,136665.0,1045.0
4n1bdaKwynQndm47x5HqWX,0.889,0.372,-10254.0,0.357,0.013,0.0,0.123,1,136665.0,1045.0
0ORgAzmFh8N97SseJvmqgC,0.479,0.727,-5369.0,0.036,0.001,0.0,0.058,1,429.0,7.0
2kPQFWoXuRz6jNsEo48Inm,0.589,0.903,-4834.0,0.053,0.06,0.004,0.541,1,84.0,1.0
4N6KSqFCkI0SMunnlMUJnF,0.671,0.808,-4385.0,0.042,0.003,0.007,0.518,1,16021.0,243.0
4HG1YiGBseVKzjyKcmAJen,0.776,0.482,-11269.0,0.036,0.477,0.046,0.134,1,136665.0,1045.0
2yg9UN4eo5eMVJ7OB4RWj3,0.555,0.596,-9.09,0.375,0.133,0.0,0.145,1,136665.0,1045.0
3clw56k8jqFaXnwdejV4Yo,0.815,0.626,-5139.0,0.103,0.267,0.0,0.571,1,18050.0,396.0
5fcM0StdQxMjzulVGhFkHN,0.534,0.684,-7874.0,0.717,0.164,0.0,0.338,21,70963.0,505.0
4IvenHmD0spfFDOKphoUDp,0.65,0.429,-13071.0,0.192,0.039,0.0,0.333,21,75808.0,602.0
5S1IUPueD0xE0vj4zU3nSf,0.888,0.515,-6246.0,0.271,0.247,0.0,0.264,35,356.0,10.0
1Jrj3k5L36dPkU6KAclU7g,0.888,0.377,-10142.0,0.339,0.013,0.0,0.126,21,70963.0,505.0
7cfvP13Bqb1EyCZQiYsLum,0.878,0.432,-9852.0,0.143,0.041,0.0,0.441,21,70963.0,505.0
36ONiya0OANYknz0GgJmwB,0.825,0.317,-12.39,0.058,0.497,0.013,0.136,21,70987.0,507.0
1j4kHkkpqZRBwE0A4CN4Yv,0.259,0.437,-6589.0,0.039,0.102,0.0,0.095,182,0.0,0.0
4uloft7ZE54WflsuqFmjC7,0.755,0.47,-8.72,0.139,0.015,0.0,0.06,21,70963.0,505.0
1v1IXPXl73Z7zy6f5tUa9n,0.413,0.676,-5124.0,0.213,0.024,0.0,0.083,21,70963.0,505.0
2VWbHHhWnMzKWPUs4IEEW9,0.754,0.449,-9212.0,0.108,0.033,0.0,0.35,21,70963.0,505.0
0TCnOEVeLQMXOUrpPlM7uY,0.849,0.699,-5193.0,0.057,0.185,0.001,0.078,42,9236.0,230.0
1iSZPndzmY6NvL1jAtIvY1,0.899,0.587,-7866.0,0.338,0.279,0.0,0.49,21,70963.0,505.0
0bAkKNCQfWkexHFn7fIKns,0.735,0.482,-9445.0,0.139,0.006,0.014,0.315,21,70963.0,505.0
7txPE73wHbuXYkM1h8zNrG,0.755,0.575,-8392.0,0.067,0.044,0.001,0.493,21,70963.0,505.0
0HVv5bEOiI9a0QfgcASXpX,0.7,0.909,-6461.0,0.063,0.088,0.0,0.757,21,70963.0,505.0
2Vx8E3K5icPZR7OCklWBXX,0.909,0.405,-8133.0,0.14,0.031,0.007,0.455,21,70963.0,505.0
5VuxWXbt7XENQCtE9TzpTv,0.672,0.717,-2714.0,0.034,0.341,0.0,0.225,77,88834.0,675.0
0w1ZtnzQmtmuuoKxHT0pLL,0.776,0.482,-11268.0,0.036,0.481,0.046,0.128,21,70963.0,505.0
71SEHJPt1iDwGkBhUOAXDP,0.685,0.593,-9083.0,0.284,0.134,0.0,0.144,21,70963.0,505.0
3Yw09dj3cTXsAzlLjgBfIP,0.759,0.479,-10.65,0.186,0.004,0.0,0.347,21,71842.0,526.0
2cEnYJKLSZPH7MFSk6C05c,0.846,0.809,-3619.0,0.287,0.034,0.0,0.267,1,0.0,0.0
2OvV4NjEBRE9v8Oo7QeUCq,0.654,0.547,-6598.0,0.127,0.25,0.0,0.507,26,14455.0,194.0
2OALaHcDdKkjYEpAr0Qzab,0.655,0.666,-5309.0,0.061,0.134,0.0,0.272,185,0.0,0.0
3bH4HzoZZFq8UpZmI2AMgV,0.828,0.689,-7878.0,0.033,0.325,0.038,0.853,60,0.0,0.0
1sPLURKAosM3Jampgp9AWq,0.487,0.85,-5427.0,0.25,0.047,0.0,0.523,20,70963.0,505.0
0SVsEdvot6vU4byv5yW0oj,0.81,0.451,-6348.0,0.249,0.152,0.054,0.359,20,70963.0,505.0
5SwEgzUFDHwpWHKrbnP32Z,0.518,0.596,-6653.0,0.124,0.569,0.0,0.326,52,19645.0,139.0
514rhnksEwHUh6LxXsQ4Y9,0.6,0.683,-6271.0,0.049,0.098,0.0,0.494,61,17148.0,200.0
590bUp2TKTfTS9NfiD4Nmn,0.807,0.321,-8147.0,0.057,0.132,0.0,0.305,19,70963.0,505.0
18W92Zm1KjLCbUIszOhpkD,0.661,0.725,-4859.0,0.056,0.025,0.0,0.605,82,0.0,0.0
3jipFRgLyKK0oJoG1pKicx,0.766,0.272,-5696.0,0.041,0.037,0.0,0.037,18,70963.0,505.0
1gng5xQBiYCVDkHS0IKLyk,0.801,0.548,-5.98,0.134,0.804,0.0,0.452,4,41360.0,1013.0
71bBFbfn2OBK5QwUJSLS44,0.642,0.733,-5001.0,0.034,0.027,0.0,0.519,183,137.0,5.0
0wbnC9AUenxp613TYaJsGK,0.936,0.585,-6914.0,0.125,0.014,0.0,0.242,73,7168.0,122.0
7uYgVgRSgqluZclLS7wpp4,0.737,0.742,-2875.0,0.044,0.218,0.0,0.386,132,73054.0,1094.0
78CLZUWhsxIDwObCKOh1fh,0.735,0.586,-6455.0,0.499,0.062,0.0,0.359,9,0.0,0.0
3MxbRHE1u74SoMNR9iURIZ,0.758,0.52,-6405.0,0.087,0.212,0.0,0.857,5,0.0,0.0
5t8djD6oZcfAyqF4cTQfFb,0.947,0.441,-9311.0,0.135,0.035,0.0,0.275,2,479.0,9.0
6WlxcZKpEV6Bwe9InoVhMp,0.884,0.579,-6847.0,0.299,0.064,0.0,0.313,8,7019.0,258.0
4Q3HHwkLVwHrSVad0RUz3V,0.822,0.613,-5161.0,0.388,0.038,0.0,0.301,1,479.0,9.0
3qNTqHjFfyJzMgZoYcUqjV,0.822,0.765,-6.67,0.217,0.002,0.0,0.642,1,479.0,9.0
2RAeY8dPj6KmStROfEigjV,0.689,0.217,-13539.0,0.039,0.847,0.0,0.272,15,70963.0,505.0
3Ulh8AlXmYztutPMN59e0s,0.706,0.716,-5501.0,0.131,0.034,0.0,0.214,1,479.0,9.0
1Nj2oBISdFDSF8eDuXcALz,0.564,0.722,-5.59,0.124,0.162,0.0,0.276,50,41.0,1.0
5vsRm2aCBl5T2qdpvwtrf6,0.757,0.832,-3318.0,0.076,0.038,0.002,0.386,1,5069.0,123.0
3H2JThgdBxezwj1wwafQS8,0.671,0.529,-7226.0,0.307,0.077,0.0,0.203,51,1880.0,21.0
7ijJ5crvsnCvCLJbHpyq3j,0.461,0.449,-10998.0,0.442,0.428,0.0,0.104,14,70963.0,505.0
2QoOyCFpDo4NblMLP7vBRT,0.636,0.538,-7725.0,0.312,0.738,0.0,0.514,14,70963.0,505.0
0X8DcetL926BYiPJYstJTc,0.511,0.566,-7.23,0.2,0.349,0.0,0.218,51,1880.0,21.0
4YLtrBhzjsI2LT6ybXQHeD,0.765,0.784,-5215.0,0.049,0.022,0.001,0.449,6,25864.0,210.0
16x6tqeSkIjoLEf7SJLlYy,0.648,0.535,-13295.0,0.1,0.458,0.002,0.444,14,70963.0,505.0
2r4JRwcbIeuAzWjH4YXlLs,0.676,0.777,-3241.0,0.357,0.145,0.0,0.226,41,1637.0,24.0
40IiSjljbAhrSbdJ3HxSfH,0.5,0.419,-7349.0,0.39,0.4,0.0,0.313,13,70963.0,505.0
3m660poUr1chesgkkjQM7P,0.704,0.633,-6923.0,0.241,0.021,0.0,0.863,181,15519.0,91.0
6fYkv8bGKiZl4Y3LYrFfAZ,0.375,0.889,-3704.0,0.099,0.085,0.0,0.881,3,996.0,27.0
4H7WNRErSbONkM06blBoGc,0.507,0.48,-5418.0,0.027,0.449,0.0,0.35,69,88834.0,675.0
5SDCeGVT08a1RMXIBJF2O5,0.799,0.604,-5134.0,0.063,0.095,0.0,0.405,1,14059.0,92.0
1dQ84P0W0lOckT02lPEhhP,0.851,0.702,-4172.0,0.268,0.085,0.0,0.179,2,0.0,0.0
3LR0t8XqZ1FUj6nj01sXN0,0.899,0.751,-4063.0,0.311,0.073,0.0,0.636,3,87430.0,1103.0
1HagMz5nWk1HmevNCBOxF3,0.671,0.834,-3928.0,0.089,0.039,0.0,0.454,52,0.0,0.0
6KBYefIoo7KydImq1uUQlL,0.926,0.703,-6337.0,0.103,0.066,0.0,0.485,81,50420.0,669.0
7MywASx2OFZngfoORjo1yy,0.875,0.644,-6554.0,0.222,0.267,0.0,0.788,1,7019.0,258.0
5UVNjOSh27encRBqTpBWup,0.903,0.503,-9188.0,0.335,0.074,0.0,0.203,1,7019.0,258.0
1YNQscOx6OqBQjxgJVhEeW,0.728,0.69,-4344.0,0.052,0.016,0.0,0.415,57,21774.0,180.0
7BZeyb1wPX9t78rWbLWiky,0.79,0.506,-7052.0,0.118,0.146,0.0,0.456,1,1520.0,31.0
4lc61NBCDzy2srBHDQeTfN,0.868,0.548,-7864.0,0.171,0.233,0.0,0.557,1,7019.0,258.0
5cepAtqnEQ6yVG6088zMMu,0.722,0.738,-6073.0,0.247,0.328,0.0,0.748,49,22476.0,273.0
01k24g94i1JvkFLQmVEdCd,0.647,0.853,-4516.0,0.09,0.062,0.0,0.618,30,79.0,1.0
5Q0Nhxo0l2bP3pNjpGJwV1,0.652,0.698,-4667.0,0.042,0.001,0.0,0.47,2,0.0,0.0
79HTe42PihWUUq4BDjcuCq,0.712,0.833,-4101.0,0.062,0.016,0.0,0.326,2,4133.0,235.0
1LeWIs2hP2r5yOQnVuYoI5,0.663,0.6,-10.87,0.032,0.43,0.0,0.8,1,0.0,0.0
7vFoFDWqTX0mHzLfrF1Cfy,0.782,0.685,-6237.0,0.031,0.166,0.0,0.603,1,0.0,0.0
0lYBSQXN6rCTvUZvg9S0lU,0.649,0.716,-5371.0,0.035,0.086,0.0,0.163,1,5016.0,98.0
1oHNvJVbFkexQc0BpQp7Y4,0.747,0.716,-2457.0,0.075,0.135,0.0,0.751,1,15464.0,213.0
0CZ8lquoTX2Dkg7Ak2inwA,0.6,0.535,-7043.0,0.107,0.648,0.0,0.269,110,0.0,0.0
7Fg342AJtNsIDdwCfX0paC,0.46,0.567,-5637.0,0.052,0.239,0.0,0.189,78,14572.0,181.0
1zsG4eaZmkA1dvjDDsAGLK,0.724,0.895,-3617.0,0.041,0.032,0.0,0.64,182,24606.0,154.0
7Izh7zLJGw1Nscd62Exxj4,0.762,0.787,-4311.0,0.127,0.054,0.0,0.691,125,2493.0,23.0
4vaxvNDaLSoD36iZX515ug,0.821,0.434,-9194.0,0.118,0.434,0.0,0.241,52,17554.0,154.0
