id,song_count,Summed_Points,artist_count,Points (Total),Artists,Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Nationality_Summed_Points,Nationality_count,Date_earliest
2TH65lNHgvLxCKXM3apjxI,,0.0,2,65754,"Bad Bunny, Tainy",2020-06-13,0.61,0.624,-4773.0,0.309,0.6,0.0,0.244,1412.0,2,2019-05-31
4Pu0a2TuHOYtI4CCE3HEXI,,0.0,3,5253,"Arcangel, Sech, Romeo Santos",2020-06-13,0.747,0.693,-2.97,0.298,0.102,0.0,0.736,1005.0,3,2020-04-11
0rqY8g1Y1zaA4YwU6vhBQg,,41.0,1,670,Apache 207,2020-06-12,0.534,0.565,-7536.0,0.295,0.067,0.004,0.496,1342.0,1,2020-06-05
518miTxc3a15X7HB8FgJUW,1.0,0.0,2,92,"Surfaces, Elton John",2020-06-12,0.569,0.536,-6137.0,0.082,0.554,0.0,0.656,19789.0,2,2020-06-12
6b2RcmUt1g9N9mQ3CbjX2Y,185.0,22.0,1,32382,Sam Smith,2020-06-11,0.477,0.682,-4931.0,0.093,0.153,0.0,0.345,2652.0,1,2019-07-19
1fipvP2zmef6vN2IwXfJhY,56.0,35.0,1,6303,Sam Smith,2020-06-11,0.501,0.674,-6363.0,0.041,0.003,0.0,0.152,3907.0,1,2020-04-17
5bmSver2b3ZXyuyLKtgnFI,31.0,14.0,2,4938,"Bad Bunny, Nicky Jam",2020-06-10,0.59,0.729,-4.95,0.089,0.321,0.0,0.712,1564.0,2,2020-05-10
2LsbizbOeNa4x6qsi2jAMb,2.0,0.0,1,52,Jarabe De Palo,2020-06-10,0.871,0.481,-9068.0,0.038,0.52,0.0,0.664,69.0,1,2020-06-09
2rxxXYtTIFKyrhJpofeoIX,6.0,100.0,2,554,"KC Rebell, Summer Cem",2020-06-10,0.761,0.657,-7246.0,0.138,0.114,0.0,0.589,2684.0,2,2020-06-05
2BgEsaKNfHUdlh97KmvFyo,184.0,142.0,1,27926,Anne-Marie,2020-06-09,0.697,0.683,-2881.0,0.117,0.037,0.0,0.603,3490.0,1,2018-04-27
4aOOExMBUyxKnEYb39SrTg,,39.0,1,243,XXXTENTACION,2020-06-09,0.509,0.542,-8027.0,0.442,0.019,0.006,0.151,16849.0,1,2020-06-05
0b9oOr2ZgvyQu88wzixux9,117.0,0.0,1,15113,Childish Gambino,2020-06-08,0.854,0.463,-6159.0,0.137,0.117,0.0,0.549,19509.0,1,2018-05-06
7lidXGPXPYLNThITAOTlkK,137.0,390.0,1,19260,Halsey,2020-06-08,0.591,0.585,-6.35,0.028,0.143,0.0,0.324,18727.0,1,2020-01-17
6qI0MU175Dk2DeoUjlrOpy,9.0,509.0,1,1042,Lady Gaga,2020-06-06,0.789,0.813,-4563.0,0.037,0.029,0.0,0.42,16104.0,1,2020-05-29
665AK0ovB11McZRwfa852G,,0.0,2,6510,"Vicetone, Tony Igy",2020-06-06,0.653,0.945,-2634.0,0.096,0.006,0.915,0.325,286.0,2,2020-04-07
2grAr8pWMuLWn8ZYEE9wDV,156.0,0.0,1,12451,Tones And I,2020-06-06,0.491,0.461,-5646.0,0.042,0.44,0.0,0.32,332.0,1,2019-12-26
41A89rj3GoMG6ktN37L7PG,,509.0,1,951,Lady Gaga,2020-06-05,0.723,0.88,-4287.0,0.038,0.003,0.018,0.323,16104.0,1,2020-05-29
3qT2eKpWNq5cze7kGGORDZ,1.0,0.0,1,112,RIN,2020-06-05,0.803,0.511,-7585.0,0.05,0.223,0.0,0.24,1342.0,1,2020-06-05
3goH7O78TLkV9RhCAyM4AT,25.0,65.0,1,2217,Apache 207,2020-06-05,0.811,0.645,-8008.0,0.104,0.184,0.0,0.474,927.0,1,2020-05-08
6BXyD6UUPizpRpA7iOi99r,,48.0,2,762,"AK AUSSERKONTROLLE, Bonez MC",2020-06-05,0.786,0.666,-5266.0,0.536,0.167,0.0,0.737,2286.0,2,2020-05-29
10vS4ZLi4XWlIsNXSQXgqh,,0.0,2,180,"Zack De La Rocha, Run The Jewels",2020-06-05,0.68,0.501,-7.31,0.486,0.024,0.0,0.392,33698.0,2,2020-06-05
2P3wDebxuSCf415hQq9O0L,,180.0,2,102,"Haftbefehl, Shindy",2020-06-05,0.868,0.663,-9239.0,0.265,0.027,0.002,0.389,2684.0,2,2020-06-05
6xZ4Q2k2ompmDppyeESIY8,58.0,0.0,1,6836,Twenty One Pilots,2020-06-05,0.754,0.583,-7.34,0.043,0.32,0.0,0.77,15331.0,1,2020-04-09
0ZzXPo0gS5h718w7WErG44,,0.0,3,9,"Tedua, Chris Nolan, AVA",2020-06-05,0.482,0.483,-8993.0,0.283,0.118,0.0,0.139,354.0,3,2020-06-05
78ldtCaBRJVp2i91B715L0,7.0,0.0,2,856,"Kygo, Kim Petras",2020-06-04,0.526,0.633,-7002.0,0.134,0.372,0.0,0.272,1309.0,2,2020-05-29
3a1lNhkSLSkpJE4MSHpDu9,,0.0,2,55504,"Post Malone, Quavo",2020-06-04,0.63,0.804,-4183.0,0.036,0.215,0.0,0.492,1576.0,2,2017-01-24
4zTPYAf5scZdp0LnwPPeWK,,0.0,2,3640,"Sleepy Hallow, Fousheé",2020-06-04,0.876,0.479,-6687.0,0.44,0.703,0.0,0.776,31744.0,2,2020-05-12
4L6ihclQPu1hqP9r3WNJjQ,7.0,509.0,1,845,Lady Gaga,2020-06-04,0.731,0.927,-3634.0,0.078,0.023,0.0,0.478,16104.0,1,2020-05-29
2JvzF1RMd7lE3KmFlsyZD8,,20.0,1,29060,J. Cole,2020-06-04,0.837,0.364,-11713.0,0.276,0.149,0.0,0.463,17894.0,1,2019-01-24
0ECs7wpW9157Tk5yBUGbE0,2.0,0.0,1,292,Kendrick Lamar,2020-06-03,0.783,0.761,-5.53,0.195,0.086,0.0,0.674,16357.0,1,2020-06-02
53uF5QwHADVXKv383qXnXd,2.0,0.0,2,318,"The Game, Curren$y",2020-06-03,0.693,0.503,-9807.0,0.242,0.076,0.0,0.239,32714.0,2,2020-06-02
7JDbfYUHjDzQPFSDh5lzGs,6.0,509.0,1,619,Lady Gaga,2020-06-03,0.669,0.804,-4035.0,0.036,0.031,0.0,0.184,16104.0,1,2020-05-29
1WoM4mof0Nl1xPtwf6h6ow,,84.0,2,152,"KC Rebell, Summer Cem",2020-06-03,0.835,0.596,-6637.0,0.297,0.137,0.0,0.897,2286.0,2,2020-05-29
6hyQVqfHFvsJDjcmj4qrHf,6.0,509.0,1,612,Lady Gaga,2020-06-03,0.645,0.923,-4262.0,0.073,0.364,0.0,0.323,16104.0,1,2020-05-29
6mtjo5kIHKlboGE84lf1FJ,6.0,156.0,2,292,"Migos, YoungBoy Never Broke Again",2020-06-03,0.852,0.745,-3667.0,0.171,0.031,0.0,0.897,30834.0,2,2020-05-22
0LEFmgIj8ABU7CelzGh5Bs,4.0,3.0,1,105,Lil Yachty,2020-06-03,0.83,0.625,-3678.0,0.057,0.226,0.0,0.884,16104.0,1,2020-05-29
7sKbyYeJnITO1Eh9xd0lKd,6.0,509.0,1,584,Lady Gaga,2020-06-03,0.658,0.878,-3875.0,0.123,0.008,0.0,0.683,16104.0,1,2020-05-29
5h8ve1B7Gr3k4W0WXAgLxE,,150.0,1,18,James Brown,2020-06-03,0.85,0.66,-6323.0,0.193,0.386,0.002,0.926,16769.0,1,2020-06-03
0zzsyWc45eUcSjw4FNHxeN,6.0,509.0,1,611,Lady Gaga,2020-06-03,0.642,0.792,-5746.0,0.049,0.158,0.0,0.09,16104.0,1,2020-05-29
5YqYLur57vzjL0Ts8fk0G2,,0.0,1,24,VIC MENSA,2020-06-02,0.512,0.693,-7099.0,0.368,0.219,0.0,0.127,16357.0,1,2020-06-02
5DttNeiizFqWUON9hZBqTY,5.0,509.0,1,505,Lady Gaga,2020-06-02,0.698,0.799,-4372.0,0.034,0.013,0.0,0.351,16104.0,1,2020-05-29
0oQc0F6KUE7QY7k5TU6bic,,509.0,1,505,Lady Gaga,2020-06-02,0.184,0.297,-14534.0,0.036,0.473,0.893,0.113,16104.0,1,2020-05-29
6SKP6d0DFOBemCvThbuqUj,,0.0,1,93,Killer Mike,2020-06-02,0.352,0.807,-7781.0,0.173,0.019,0.0,0.042,16357.0,1,2020-06-02
7aBxcRw77817BrkdPChAGY,,665.0,1,89,Beyoncé,2020-06-02,0.437,0.803,-6412.0,0.305,0.038,0.0,0.406,14580.0,1,2019-04-24
0XRbYXQUymj9SJkrr8YK5B,,0.0,1,74,2Pac,2020-06-02,0.598,0.732,-7013.0,0.425,0.144,0.0,0.595,16357.0,1,2020-06-02
3CidPLqWXqgesJlwYVJZdy,5.0,509.0,1,568,Lady Gaga,2020-06-02,0.743,0.853,-4842.0,0.04,0.002,0.0,0.422,16104.0,1,2020-05-29
1tXCF7TwDnuHRgwQ63FeM5,1.0,0.0,1,69,Ludacris,2020-06-02,0.924,0.766,-4092.0,0.256,0.051,0.0,0.455,16357.0,1,2020-06-02
1sYRkVKdT2ize1HSDCwbEF,,0.0,1,150,James Brown,2020-06-02,0.853,0.529,-9692.0,0.22,0.288,0.012,0.934,16357.0,1,2020-06-02
62hTXlVQacy3pjBW4ntRPl,4.0,509.0,1,412,Lady Gaga,2020-06-01,0.668,0.826,-4466.0,0.038,0.024,0.0,0.388,16104.0,1,2020-05-29
3CGZ7wfk4skmuyQgua1C1K,,509.0,1,441,Lady Gaga,2020-06-01,0.231,0.457,-10773.0,0.032,0.013,0.875,0.059,16104.0,1,2020-05-29
2nx0EIlIKMnMgWnj40O0HQ,4.0,20.0,2,348,"Kygo, Zak Abel",2020-06-01,0.512,0.635,-6591.0,0.114,0.127,0.0,0.38,4176.0,2,2020-05-29
3omvXShuRPM3zbDpWYqf5g,1.0,0.0,1,133,TWICE,2020-06-01,0.739,0.841,-4162.0,0.06,0.031,0.0,0.562,3135.0,1,2020-06-01
6NfC2FKfsfzuLIF4lThw0A,,966.0,2,438,"Anuel AA, Bad Bunny",2020-05-31,0.732,0.807,-3424.0,0.116,0.445,0.002,0.724,1812.0,2,2020-05-29
0H4ugk6rhnXmTl47ayy9O5,10.0,0.0,1,988,Agust D,2020-05-31,0.65,0.827,-4014.0,0.06,0.023,0.0,0.223,2646.0,1,2020-05-22
0gO3E51A3fqp0ypJ26QbVP,,3.0,1,215,Lil Yachty,2020-05-31,0.784,0.632,-6083.0,0.347,0.156,0.0,0.746,16104.0,1,2020-05-29
0BwO44CBPFWxAIO5ZbPf3N,,24.0,1,826,Bonez MC,2020-05-30,0.795,0.607,-9.04,0.23,0.128,0.19,0.25,1130.0,1,2020-05-22
0YbXuCsQwrsh5x0hgnED6z,,12.0,4,104,"Anuel AA, Kendo Kaponi, Yandel, Ñengo Flow",2020-05-29,0.732,0.634,-5587.0,0.36,0.171,0.0,0.533,3624.0,4,2020-05-29
29TUkNnrShE2xvCZcCb6Xa,,0.0,1,41,MERO,2020-05-29,0.856,0.675,-5526.0,0.307,0.234,0.0,0.719,1143.0,1,2020-05-29
4mbb7hmfDR6M9cQaLdYSFd,1.0,312.0,2,60,"Anuel AA, Lil Wayne",2020-05-29,0.842,0.732,-4811.0,0.149,0.575,0.0,0.629,17010.0,2,2020-05-29
01I9AEz658sQnQzCL3K3QG,,86.0,1,60,Shirin David,2020-05-29,0.73,0.777,-6375.0,0.29,0.046,0.001,0.578,1143.0,1,2020-05-29
1tuXOJYN6CkgubpifHEm96,1.0,20.0,2,22,"Kygo, Sasha Sloan",2020-05-29,0.611,0.649,-6968.0,0.058,0.15,0.0,0.353,16270.0,2,2020-05-29
6VN85VvNB8w1QbJCXW8rTC,1.0,0.0,2,112,"Anuel AA, Travis Barker",2020-05-29,0.693,0.558,-5664.0,0.037,0.169,0.0,0.298,17010.0,2,2020-05-29
0U9dP3BUlAgq9KkJXOijBH,1.0,308.0,2,144,"KALIM, Ufo361",2020-05-29,0.803,0.649,-6599.0,0.132,0.163,0.0,0.584,2286.0,2,2020-05-29
3YeImruYgPnQtn4QgHqi04,1.0,67.0,1,86,Anuel AA,2020-05-29,0.735,0.607,-5369.0,0.047,0.621,0.0,0.57,906.0,1,2020-05-29
62hpoPrA3rtfeX1aWONig5,,3.0,1,45,Lil Yachty,2020-05-29,0.667,0.489,-8772.0,0.422,0.197,0.0,0.392,16104.0,1,2020-05-29
2lN4uUYkGymwAL5hY6sSAd,1.0,24.0,2,132,"Kygo, Valerie Broussard",2020-05-29,0.629,0.539,-7006.0,0.063,0.166,0.0,0.316,16270.0,2,2020-05-29
3pm4XtcsRIFFtH2UErk62R,,822.0,2,3940,"Yandel, Bad Bunny",2020-05-28,0.75,0.741,-4.43,0.402,0.447,0.0,0.495,1564.0,2,2020-05-10
2ksOAxtIxY8yElEWw8RhgK,185.0,545.0,5,167425,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2020-05-28,0.786,0.808,-3702.0,0.088,0.085,0.0,0.609,2346.0,5,2019-07-19
6ap9lSRJ0iLriGLqoJ44cq,98.0,117.0,1,11232,24kGoldn,2020-05-28,0.686,0.541,-4993.0,0.049,0.042,0.0,0.724,18183.0,1,2020-02-21
0pYacDCZuRhcrwGUA5nTBe,23.0,0.0,1,1767,IU,2020-05-28,0.676,0.869,-1573.0,0.042,0.115,0.0,0.594,2085.0,1,2020-05-06
6vBdBCoOhKHiYDDOcorfNo,185.0,110.0,1,32565,Post Malone,2020-05-28,0.58,0.653,-3818.0,0.075,0.447,0.0,0.175,14166.0,1,2019-07-05
6oJ6le65B3SEqPwMRNXWjY,179.0,0.0,2,49426,"Kygo, Whitney Houston",2020-05-28,0.693,0.678,-7159.0,0.032,0.015,0.0,0.404,14156.0,2,2019-06-28
0UnTaVkntyh3vqvLEvbpQx,5.0,1095.0,1,519,The Weeknd,2020-05-28,0.679,0.731,-5522.0,0.032,0.005,0.0,0.727,3273.0,1,2020-05-21
3frUvGrmGcay91lvFbOgsN,63.0,30.0,3,21582,"Kygo, Zara Larsson, Tyga",2020-05-28,0.794,0.728,-6759.0,0.114,0.121,0.0,0.36,15681.0,3,2020-03-27
7xbWAw3LMgRMn4omR5yVn3,14.0,84.0,2,4296,"Kygo, OneRepublic",2020-05-28,0.58,0.586,-6883.0,0.036,0.344,0.0,0.507,15489.0,2,2020-05-15
4EJHKSnHENfjOxXWryyNtL,19.0,0.0,2,3794,"Bad Bunny, Zion & Lennox",2020-05-28,0.865,0.5,-10805.0,0.086,0.012,0.0,0.317,1564.0,2,2020-05-10
3jT2LKH0RSbQ8jIUNFzXm5,60.0,12.0,4,10828,"G Herbo, Juice WRLD, Lil Uzi Vert, Chance the Rapper",2020-05-28,0.883,0.808,-3158.0,0.183,0.032,0.0,0.805,71936.0,4,2020-02-28
24ySl2hOPGCDcxBxFIqWBu,7.0,0.0,1,1394,Lady Gaga,2020-05-28,0.672,0.855,-3764.0,0.04,0.021,0.0,0.646,15417.0,1,2020-05-22
6R6ZoHTypt5lt68MWbzZXv,1.0,0.0,1,195,Lady Gaga,2020-05-28,0.752,0.87,-3812.0,0.062,0.06,0.0,0.784,15414.0,1,2020-05-28
2kJu14V7hbZw3I4K8L8SXb,70.0,0.0,1,9074,Lady Gaga,2020-05-28,0.676,0.815,-4294.0,0.063,0.001,0.0,0.796,17984.0,1,2020-02-28
0y7Ao3CVJsyKFmqdjutiIF,,63.0,1,640,Gun,2020-05-28,0.89,0.455,-9.0,0.255,0.022,0.006,0.313,3357.0,1,2020-05-22
77fvnWALKJR0ws1VUx09CY,14.0,6.0,1,1000,Jonas Brothers,2020-05-28,0.715,0.827,-5.09,0.062,0.049,0.0,0.75,15441.0,1,2020-05-15
4VgYtXCVJ7IbWAZ5ryfvEQ,136.0,218.0,2,27148,"Nicky Jam, Daddy Yankee",2020-05-27,0.594,0.808,-2409.0,0.049,0.415,0.0,0.919,1038.0,2,2020-01-10
5LHHKZOwV8XW4LJP2C64mw,5.0,63.0,1,608,Gun,2020-05-26,0.837,0.586,-8521.0,0.081,0.281,0.0,0.618,3357.0,1,2020-05-22
3US6RbELvvrPw3DcvtJmis,,95.0,1,365,Capital Bra,2020-05-26,0.485,0.793,-3836.0,0.426,0.251,0.0,0.371,1130.0,1,2020-05-22
5id3Rqn7SPj1LX4FfY4nGz,,208.0,1,159,Sia,2020-05-26,0.521,0.877,-5444.0,0.068,0.013,0.081,0.199,889.0,1,2020-05-22
3tv697PZNnaQN0Mn2zGhS5,55.0,0.0,1,2090,Gusttavo Lima,2020-05-24,0.794,0.937,-2.44,0.034,0.366,0.0,0.826,136.0,1,2020-01-01
4YhJ3a6kBPGJWX4Ek77sDd,3.0,63.0,1,304,Gun,2020-05-24,0.823,0.504,-8.65,0.16,0.206,0.0,0.481,3357.0,1,2020-05-22
4bTID1qPjca9WuTZGkGRKE,2.0,0.0,2,316,"Agust D, NiiHWA",2020-05-23,0.679,0.645,-7107.0,0.051,0.09,0.0,0.349,5292.0,2,2020-05-22
4LkEHc33eXcXFQNwxruw7W,2.0,63.0,1,133,Gun,2020-05-23,0.804,0.725,-9463.0,0.084,0.091,0.0,0.356,3357.0,1,2020-05-22
02mYw61RoS1vXvkD9Q5dpN,2.0,63.0,1,119,Gun,2020-05-23,0.889,0.507,-8.74,0.162,0.056,0.0,0.219,3357.0,1,2020-05-22
0x25VdiFOIBl1epNer9L3w,2.0,0.0,2,350,"Agust D, MAX",2020-05-23,0.658,0.776,-7088.0,0.049,0.012,0.0,0.336,18063.0,2,2020-05-22
5kbps8unnGH4raN5WduZuq,2.0,64.0,2,142,"Sech, Daddy Yankee",2020-05-23,0.722,0.757,-3592.0,0.078,0.17,0.0,0.763,1037.0,2,2020-05-22
5uHrWZqndnheP1qtYr6xGC,2.0,0.0,1,173,Agust D,2020-05-23,0.689,0.729,-5801.0,0.225,0.273,0.0,0.773,2646.0,1,2020-05-22
0SJ7vFES0Lj6pnumh3DhCe,2.0,0.0,1,150,Agust D,2020-05-23,0.76,0.682,-6441.0,0.037,0.062,0.0,0.372,2646.0,1,2020-05-22
4KjASaPtCvRJ4YArYpz6je,2.0,0.0,2,372,"Agust D, RM",2020-05-23,0.627,0.662,-8121.0,0.203,0.002,0.0,0.207,5292.0,2,2020-05-22
4NmOJQxl9UZItUQQtMDYBb,2.0,0.0,2,270,"Kygo, Valerie Broussard",2020-05-23,0.629,0.539,-7006.0,0.063,0.166,0.0,0.316,15466.0,2,2020-05-22
3i8GllbdGuwIXaVrlIoE0r,2.0,0.0,1,220,Agust D,2020-05-23,0.739,0.725,-5741.0,0.084,0.149,0.0,0.136,2646.0,1,2020-05-22
3SGgeDQ3cAuNSFb03PjXtv,,63.0,1,46,Gun,2020-05-22,0.883,0.631,-8925.0,0.27,0.028,0.007,0.378,3357.0,1,2020-05-22
4GUj9MfPPkjpZskxb45uiX,4.0,0.0,1,127,jxdn,2020-05-22,0.554,0.8,-3936.0,0.04,0.119,0.0,0.463,16243.0,1,2020-05-19
04zis09KAgMvMod8Eohrp1,1.0,92.0,1,3,KSI,2020-05-22,0.571,0.669,-4513.0,0.062,0.039,0.0,0.146,3357.0,1,2020-05-22
7BEPdOI0neT6p7PnLViqmH,1.0,0.0,2,90,"Morat, Sebastian Yatra",2020-05-22,0.716,0.624,-5398.0,0.074,0.238,0.0,0.783,1754.0,2,2020-05-22
3xcgXaHFeoCs0xTRJvqDGm,1.0,92.0,1,87,KSI,2020-05-22,0.756,0.652,-7617.0,0.113,0.208,0.0,0.787,3357.0,1,2020-05-22
5qJF3xMbNjsPuqQDRkfUl1,1.0,0.0,1,89,Agust D,2020-05-22,0.56,0.735,-6344.0,0.064,0.018,0.0,0.27,2646.0,1,2020-05-22
7qaoXmlsSrndaQeDRPpOeW,1.0,63.0,1,57,Gun,2020-05-22,0.793,0.536,-7624.0,0.103,0.07,0.0,0.382,3357.0,1,2020-05-22
3IaxObCWKEaGtIT78GsEpP,1.0,63.0,1,83,Gun,2020-05-22,0.938,0.546,-7037.0,0.138,0.004,0.0,0.58,3357.0,1,2020-05-22
5Ncjypx5upZS5ZZTaqUzIf,,0.0,1,101,Agust D,2020-05-22,0.478,0.574,-8886.0,0.061,0.0,0.007,0.187,2646.0,1,2020-05-22
1iTBugGyk1aif7Lp7FMEg2,1.0,92.0,1,15,KSI,2020-05-22,0.549,0.522,-8471.0,0.219,0.0,0.0,0.708,3357.0,1,2020-05-22
3wS2dXzQw58b1e3AR8YStR,,0.0,1,88,Agust D,2020-05-22,0.31,0.416,-10429.0,0.035,0.076,0.0,0.207,2646.0,1,2020-05-22
13Npvj6mfPFQL5DiBKWSIQ,1.0,92.0,1,23,KSI,2020-05-22,0.715,0.582,-4636.0,0.077,0.079,0.0,0.489,3357.0,1,2020-05-22
4loM16743hROPC6uIJG6wM,1.0,63.0,1,50,Gun,2020-05-22,0.873,0.577,-9151.0,0.271,0.353,0.0,0.956,3357.0,1,2020-05-22
0JZUiKHoEDpsLvXfeqbZxV,,63.0,1,78,Gun,2020-05-22,0.869,0.568,-7631.0,0.104,0.076,0.003,0.394,3357.0,1,2020-05-22
2UrPiYObE8itBR1U44Zu3A,1.0,63.0,1,11,Gun,2020-05-22,0.89,0.564,-9285.0,0.23,0.005,0.0,0.332,3357.0,1,2020-05-22
4jMPZl0GrSFgbogJ0C6sNG,1.0,63.0,1,64,Gun,2020-05-22,0.78,0.635,-7917.0,0.17,0.132,0.0,0.371,3357.0,1,2020-05-22
2f8y4CuG57UJEmkG3ujd0D,1.0,63.0,1,34,Gun,2020-05-22,0.598,0.472,-10991.0,0.258,0.204,0.0,0.522,3357.0,1,2020-05-22
3AQrryq4mc956K3RtLZAFo,1.0,191.0,1,108,The 1975,2020-05-22,0.496,0.444,-7231.0,0.052,0.123,0.0,0.282,3357.0,1,2020-05-22
7qOzCXU1vO8iATCDgYAUUh,,92.0,1,29,KSI,2020-05-22,0.746,0.615,-6792.0,0.304,0.061,0.0,0.334,3357.0,1,2020-05-22
0bMbDctzMmTyK2j74j3nF3,128.0,24.0,2,16580,"Alan Walker, Ava Max",2020-05-21,0.67,0.668,-4306.0,0.042,0.536,0.0,0.608,17346.0,2,2019-12-27
4PklAHGXT5ityno3IA8SKd,7.0,0.0,4,1796,"Polo G, Stun 4 Vegas, NLE Choppa, Mike Will Made It",2020-05-21,0.92,0.833,-3.18,0.253,0.028,0.0,0.645,61764.0,4,2020-05-15
6Kj17Afjo1OKJYpf5VzCeo,21.0,262.0,1,2947,Drake,2020-05-21,0.825,0.373,-5532.0,0.108,0.163,0.0,0.12,3193.0,1,2020-05-01
7LRmDx4pMTQuOBBwRT1MCT,,0.0,1,35,Young T & Bugsey,2020-05-20,0.963,0.449,-8701.0,0.323,0.185,0.006,0.337,3839.0,1,2020-05-07
4lMOQR1rRW5hJgJXOtKraL,19.0,147.0,1,601,Sech,2020-05-20,0.805,0.562,-3117.0,0.105,0.125,0.0,0.767,147.0,1,2020-04-13
740kQ8xwSGloumdiKR5Cwz,6.0,257.0,1,459,Future,2020-05-20,0.768,0.526,-7182.0,0.209,0.237,0.0,0.473,15441.0,1,2020-05-15
58wyJLv6yH1La9NIZPl3ne,,12.0,2,9980,"Ki, Adria Proenza",2020-05-19,0.522,0.128,-18717.0,0.036,0.894,0.026,0.124,877.0,2,2019-12-01
2nC3QhMI9reBIOWutbU3Tj,87.0,0.0,1,10288,Ashe,2020-05-19,0.572,0.406,-8624.0,0.043,0.587,0.0,0.265,17771.0,1,2020-02-20
021lWIHJrURZrmvYQ1xcM8,,257.0,1,491,Future,2020-05-18,0.931,0.667,-7043.0,0.318,0.014,0.0,0.667,15441.0,1,2020-05-15
65jw6GhwQW3Db55PxlPEpS,,8.0,1,210,Polo G,2020-05-18,0.829,0.52,-10.34,0.294,0.023,0.0,0.248,15441.0,1,2020-05-15
2CoMYp2uIKsT09nreEZnZn,9.0,411.0,1,910,Bad Bunny,2020-05-18,0.828,0.581,-9909.0,0.073,0.038,0.0,0.843,782.0,1,2020-05-10
568OIKgeHyGRD3uWR44JbO,7.0,30.0,1,374,Migos,2020-05-18,0.814,0.584,-5425.0,0.082,0.008,0.0,0.405,15872.0,1,2020-05-12
3WnTQDd9A3bpBfzCziElU9,3.0,348.0,2,374,"Trippie Redd, PARTYNEXTDOOR",2020-05-17,0.474,0.681,-3473.0,0.038,0.026,0.0,0.038,18669.0,2,2020-05-15
3Ghyp3X5Ua9ypHnBIgOObI,46.0,64.0,1,2149,Henrique & Juliano,2020-05-16,0.668,0.684,-5937.0,0.053,0.627,0.0,0.7,532.0,1,2020-01-31
6PHbWsTTlmQKF9i9VC1KFv,,257.0,1,124,Future,2020-05-16,0.595,0.534,-8747.0,0.318,0.011,0.002,0.134,15441.0,1,2020-05-15
6QeUzTuBoasiii8nevDciq,2.0,257.0,1,161,Future,2020-05-16,0.701,0.546,-5918.0,0.133,0.435,0.0,0.118,15441.0,1,2020-05-15
4SIB2yxKoFOrbkjA4zfQbB,,8.0,1,49,Polo G,2020-05-15,0.597,0.477,-9638.0,0.642,0.137,0.0,0.512,15441.0,1,2020-05-15
2MpaGhvIcWxGpTppgQWM1D,,0.0,2,170,"KC Rebell, Summer Cem",2020-05-15,0.73,0.594,-9.04,0.347,0.079,0.0,0.427,2040.0,2,2020-05-15
66z5CuZkqkb18VhFTRwbZk,1.0,257.0,1,79,Future,2020-05-15,0.884,0.436,-9922.0,0.255,0.011,0.0,0.254,15441.0,1,2020-05-15
3cFHCXuBZKMJd8Q4Wt8RB3,1.0,257.0,1,104,Future,2020-05-15,0.864,0.689,-7273.0,0.22,0.0,0.0,0.412,15441.0,1,2020-05-15
0rohJsT6NWsThpukt0Xxdc,1.0,170.0,1,99,Martin Garrix,2020-05-15,0.442,0.619,-5.28,0.032,0.084,0.0,0.382,197.0,1,2020-05-15
5v1STk4ZTTDrhgCs6LD3nd,,257.0,1,118,Future,2020-05-15,0.873,0.591,-7332.0,0.293,0.001,0.0,0.188,15441.0,1,2020-05-15
4Qd0pa3JO76UEwhos9JmN0,,257.0,1,12,Future,2020-05-15,0.79,0.566,-8.33,0.437,0.106,0.0,0.586,15441.0,1,2020-05-15
78YdCUtMzJEPdWeFEtTnIO,,90.0,1,39,Luciano,2020-05-15,0.926,0.446,-8509.0,0.296,0.011,0.0,0.62,1020.0,1,2020-05-15
12ZpiGAd2uPgJiofgoZMue,,257.0,1,90,Future,2020-05-15,0.95,0.5,-8.18,0.399,0.103,0.0,0.598,15441.0,1,2020-05-15
7enaBBJnekyUCcXRuwGEH6,,257.0,1,77,Future,2020-05-15,0.931,0.574,-5695.0,0.381,0.283,0.0,0.449,15441.0,1,2020-05-15
3XZeOzJ9tqnu58YP6cqApI,6.0,411.0,1,605,Bad Bunny,2020-05-15,0.856,0.656,-6483.0,0.131,0.165,0.0,0.586,782.0,1,2020-05-10
1zaDh3qaGSeSmulNyWlUxm,,411.0,1,713,Bad Bunny,2020-05-15,0.869,0.727,-7397.0,0.123,0.059,0.01,0.92,782.0,1,2020-05-10
49dFIRQCQxPWgoH0m38XQ5,1.0,1.0,1,26,Lennon Stella,2020-05-15,0.696,0.686,-6113.0,0.031,0.262,0.0,0.7,3228.0,1,2020-05-15
1miln1rdxYSBD0NOeIQeJG,1.0,207.0,1,9,Tory Lanez,2020-05-15,0.566,0.521,-5453.0,0.046,0.006,0.0,0.073,3228.0,1,2020-05-15
0biVzpdI2z0vAxwfU9xuuA,1.0,257.0,1,29,Future,2020-05-15,0.935,0.472,-9304.0,0.058,0.046,0.0,0.659,15441.0,1,2020-05-15
29s4u1adFGLWtGehbR5xkq,1.0,257.0,1,113,Future,2020-05-15,0.898,0.577,-7785.0,0.238,0.036,0.0,0.266,15441.0,1,2020-05-15
