id,nationality_points,nationality_songs_counted,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,song_count,artists_points,artists_songs_counted
4Ixc50wY5pbUvNEogTQ2wL,269779.0,5267.0,0.808,0.559,-6936.0,0.452,0.133,0.0,0.48,1,72585.0,926.0
1uAOCTevGnyKIDbgZdOCnE,24398.0,387.0,0.447,0.337,-8665.0,0.063,0.773,0.0,0.603,6,0.0,0.0
2QdH0rKlV3d9Y6lWzcnlBH,88570.0,957.0,0.847,0.814,-4668.0,0.152,0.083,0.001,0.711,28,0.0,0.0
2nG54Y4a3sH9YpfxMolOyi,1745728.0,18766.0,0.588,0.856,-5242.0,0.032,0.001,0.074,0.635,7,2602.0,33.0
60dwJ8dnqZ4WrIdiu7LkNR,1745728.0,18766.0,0.687,0.89,-5.99,0.034,0.004,0.001,0.854,6,2602.0,33.0
3MvY2XbGYFi6p2dgmdcOYG,0.0,0.0,0.534,0.365,-9187.0,0.033,0.81,0.0,0.237,4,0.0,0.0
2MJz8BxxMsERULatmBikDH,1849080.0,19920.0,0.813,0.415,-5926.0,0.035,0.777,0.0,0.667,96,6805.0,95.0
7dMOzsTZOUtOF7W5kLN0gf,0.0,0.0,0.826,0.799,-6.12,0.059,0.048,0.002,0.628,1,0.0,0.0
0yzj6eBs5a6X6d3P5qaQ5J,1745728.0,18766.0,0.785,0.623,-6923.0,0.04,0.051,0.125,0.711,2,2602.0,33.0
3uwYgNxFDfx1GoLB6tLoUn,1745728.0,18766.0,0.684,0.677,-7355.0,0.04,0.11,0.01,0.37,1,2602.0,33.0
1edgaGx2x2AQeWtL2OPEMW,1745728.0,18766.0,0.747,0.733,-5724.0,0.028,0.01,0.004,0.775,1,2602.0,33.0
2OdfQjIJlomZFUBTEDKMre,1745728.0,18766.0,0.667,0.54,-7301.0,0.063,0.15,0.018,0.088,1,2602.0,33.0
4xN9cgMVhYyhnugUFZdhcZ,47387.0,950.0,0.854,0.572,-5678.0,0.097,0.136,0.099,0.35,1,169.0,15.0
4YiY551vHi6glMtgVxuqAy,1742165.0,18752.0,0.582,0.912,-5637.0,0.432,0.32,0.0,0.515,7,1255.0,7.0
3S8jK1mGzQi24ilFb45DAZ,363098.0,3414.0,0.619,0.241,-7102.0,0.046,0.9,0.0,0.072,61,86012.0,622.0
2dl5K2ScW7jYhAhuem06cm,298702.0,5500.0,0.773,0.8,-3.17,0.099,0.061,0.004,0.842,67,7362.0,249.0
4GSBObGq3DuiKFlytKBbEw,1742165.0,18752.0,0.622,0.794,-4.45,0.438,0.228,0.0,0.216,1,1255.0,7.0
0HUTL8i4y4MiGCPId7M7wb,1760401.0,18869.0,0.346,0.944,-9874.0,0.049,0.0,0.565,0.403,15,0.0,0.0
5OqIKA0ETzvxocl2IS7nV6,45941.0,888.0,0.863,0.74,-5879.0,0.151,0.029,0.027,0.54,5,57.0,4.0
5H6SZcjJzBNsB2VzKW2Ivd,54481.0,1263.0,0.778,0.752,-4976.0,0.149,0.25,0.004,0.791,1,15838.0,446.0
2z0IupRlVRlDN5r2IVqHyN,1753377.0,18768.0,0.588,0.856,-5242.0,0.032,0.001,0.074,0.635,28,0.0,0.0
43zdsphuZLzwA9k4DJhU0I,2091427.0,24739.0,0.367,0.111,-14084.0,0.097,0.978,0.0,0.198,185,94329.0,913.0
6AGOKlMZWLCaEJGnaROtF9,1950230.0,21712.0,0.399,0.491,-10778.0,0.054,0.056,0.001,0.151,181,259.0,4.0
0fukO3WYYUHaXOrvEohpEG,0.0,0.0,0.721,0.588,-7801.0,0.05,0.37,0.002,0.276,2,0.0,0.0
2n3dCM1RqyhzH5FZQW4jxA,0.0,0.0,0.544,0.661,-8887.0,0.526,0.182,0.0,0.347,1,0.0,0.0
63ALxy05IGeKrfOjvGG7lO,0.0,0.0,0.576,0.446,-10103.0,0.044,0.773,0.4,0.06,1,0.0,0.0
3Uo7WG0vmLQ07WB4BDwy7D,1887756.0,20656.0,0.392,0.579,-9195.0,0.164,0.835,0.002,0.549,133,55709.0,499.0
0GqaZ1L5KAXMNngAZbGvLf,1762166.0,18840.0,0.484,0.596,-8523.0,0.424,0.03,0.0,0.21,1,2971.0,93.0
54AnAMobwJ5ElDCTcPFJk5,45113.0,838.0,0.675,0.789,-4851.0,0.602,0.238,0.0,0.555,1,46.0,3.0
4CHpVfAhuxNJ3ibExe6kxO,1754292.0,18779.0,0.599,0.494,-7.61,0.037,0.816,0.0,0.44,7,43273.0,381.0
01QdEx6kFr78ZejhQtWR5m,1754292.0,18779.0,0.546,0.273,-9208.0,0.031,0.819,0.0,0.271,2,43273.0,381.0
34V9RiEPe8MNdU32qJsJa1,1754292.0,18779.0,0.609,0.373,-8819.0,0.026,0.849,0.0,0.13,2,43273.0,381.0
7HsjuVBM93Z2RoxjpWLgTT,1749774.0,18718.0,0.726,0.411,-12929.0,0.067,0.438,0.0,0.734,10,0.0,0.0
5pcjystBtalYeqaiXCcgEY,1749774.0,18718.0,0.589,0.496,-7606.0,0.038,0.818,0.0,0.44,14,41408.0,366.0
2GiJYvgVaD2HtM8GqD9EgQ,1910558.0,21785.0,0.611,0.797,-7627.0,0.053,0.005,0.001,0.518,162,0.0,0.0
3T03rPwlL8NVk1yIaxeD8U,363098.0,3414.0,0.509,0.228,-8.68,0.033,0.92,0.0,0.586,17,86012.0,622.0
6K4t31amVTZDgR3sKmwUJJ,64071.0,616.0,0.64,0.74,-4083.0,0.028,0.012,0.007,0.785,80,21.0,1.0
10Z9RbwrTbQ0gQeNRJ2dC1,383385.0,3548.0,0.48,0.274,-7083.0,0.032,0.771,0.0,0.332,1,100931.0,715.0
7MiZjKawmXTsTNePyTfPyL,1793804.0,19187.0,0.391,0.396,-8621.0,0.189,0.702,0.405,0.199,21,0.0,0.0
2zY1iTaEgs8ROkkWtWLe7l,267718.0,3866.0,0.813,0.549,-3691.0,0.099,0.124,0.001,0.646,19,50466.0,576.0
7bPWdJgx8vek7S5i5yAtvG,1764185.0,18831.0,0.334,0.276,-13125.0,0.064,0.877,0.0,0.429,4,803.0,11.0
4Hl9rOqYomojCmxYfr25im,1764185.0,18831.0,0.493,0.263,-12805.0,0.035,0.926,0.0,0.158,4,803.0,11.0
680qLWCMRfR6evrNNBCE9e,363098.0,3414.0,0.649,0.429,-8428.0,0.468,0.386,0.0,0.426,2,86012.0,622.0
1dBBmAddRRIw6GwF7dPz6z,1764185.0,18831.0,0.397,0.262,-14608.0,0.092,0.842,0.0,0.124,1,803.0,11.0
7n2IirOomwTTGdGZVZ3vCD,31251.0,894.0,0.595,0.59,-8738.0,0.27,0.16,0.023,0.336,1,218.0,36.0
1gxdWpeOUBpvB908fiZs4D,1764185.0,18831.0,0.303,0.249,-11715.0,0.111,0.97,0.0,0.131,1,803.0,11.0
0hyImI8JaWONOrzKH7kJsC,1764185.0,18831.0,0.387,0.339,-12962.0,0.049,0.918,0.003,0.273,1,803.0,11.0
5RJot1fR8C90lLXzHtUqpo,1764185.0,18831.0,0.397,0.206,-12487.0,0.039,0.947,0.0,0.27,1,803.0,11.0
36CiGk9oRdwTnBDMgKEfjl,1776405.0,18971.0,0.787,0.641,-7376.0,0.315,0.101,0.005,0.437,7,8576.0,62.0
4y4spB9m0Q6026KfkAvy9Q,324946.0,3064.0,0.631,0.239,-7071.0,0.04,0.864,0.0,0.093,154,42711.0,307.0
3XoflnowYPFRPOh3uFvHcm,40594.0,707.0,0.723,0.646,-7973.0,0.102,0.021,0.352,0.443,14,0.0,0.0
3AzjcOeAmA57TIOr9zF1ZW,404105.0,3683.0,0.647,0.844,-3756.0,0.046,0.014,0.001,0.746,180,38774.0,222.0
1v3lhrZEsOcazqR2QIyyRu,1776405.0,18971.0,0.659,0.479,-6.79,0.2,0.152,0.003,0.04,1,8576.0,62.0
6LZ9FO9UsGIcTKbShnfNsG,1776405.0,18971.0,0.548,0.35,-12.52,0.058,0.273,0.004,0.08,1,0.0,0.0
4O3RwH1TFG1EjPezLIYehI,1789399.0,19122.0,0.53,0.37,-9989.0,0.028,0.806,0.0,0.701,3,120267.0,1298.0
17vGPZ5EsdvtgAOCD4FLWI,1830179.0,19611.0,0.751,0.744,-6859.0,0.177,0.152,0.001,0.634,14,123003.0,1081.0
0D75ciM842cdUMKSMfAR9y,1866809.0,20195.0,0.824,0.545,-7127.0,0.07,0.022,0.004,0.683,42,1005.0,26.0
7B3z0ySL9Rr0XvZEAjWZzM,1962570.0,21755.0,0.744,0.619,-9805.0,0.039,0.598,0.004,0.641,148,0.0,0.0
1xqRKo0SDFDO5Jy8yEVD0X,1830179.0,19611.0,0.69,0.514,-11.81,0.328,0.098,0.497,0.307,2,0.0,0.0
5ddFjrPG8NgQQ6xlOQIVd2,83448.0,1678.0,0.823,0.723,-4778.0,0.229,0.311,0.003,0.505,8,5523.0,234.0
5T7pVU8KMd7hpyqfWt0nhy,40594.0,707.0,0.597,0.632,-5792.0,0.054,0.698,0.002,0.42,1,102.0,7.0
352ZjWTgxP3OOjsZYpv0kz,34952.0,1034.0,0.522,0.509,-8.75,0.036,0.846,0.0,0.309,1,25.0,1.0
6V1lWr7s8CO5VkxXe4hBtg,40594.0,707.0,0.901,0.536,-9075.0,0.467,0.031,0.0,0.252,1,0.0,0.0
1tUF7dEhqmV2Z1pTsGAGnD,40594.0,707.0,0.558,0.416,-9667.0,0.453,0.721,0.0,0.774,1,0.0,0.0
6cXNliTOTb6IrU4YhyH10J,34952.0,1034.0,0.779,0.716,-7644.0,0.193,0.141,0.001,0.439,1,25.0,1.0
3SawmGBjjq8EOYZJV11cJm,1830179.0,19611.0,0.47,0.709,-4563.0,0.03,0.001,0.001,0.247,7,38719.0,484.0
7BIy3EGQhg98CsRdKYHnJC,254695.0,3587.0,0.813,0.526,-4787.0,0.125,0.105,0.001,0.608,43,43161.0,508.0
0JP9xo3adEtGSdUEISiszL,1335122.0,15117.0,0.921,0.537,-5723.0,0.08,0.556,0.004,0.711,185,49416.0,544.0
0JAZWvvqttGFm4UMDsPQXC,31719.0,357.0,0.734,0.775,-3855.0,0.061,0.186,0.001,0.72,171,46666.0,649.0
7jXQUrVhEpXdymfFWNDnQW,504643.0,5039.0,0.663,0.783,-4585.0,0.039,0.013,0.002,0.622,1,33790.0,223.0
2cGxRwrMyEAp8dEbuZaVv6,36827.0,1138.0,0.775,0.585,-9516.0,0.027,0.042,0.619,0.518,3,39.0,1.0
5W3cjX2J3tjhG8zb6u0qHn,36827.0,1138.0,0.817,0.716,-8898.0,0.144,0.043,0.003,0.692,2,39.0,1.0
19gEmPjfqSZT0ulDRfjl0m,1832384.0,19643.0,0.794,0.51,-7314.0,0.42,0.051,0.0,0.18,1,0.0,0.0
1pKYYY0dkg23sQQXi0Q5zN,36827.0,1138.0,0.956,0.795,-5311.0,0.15,0.004,0.889,0.841,1,39.0,1.0
1NeLwFETswx8Fzxl2AFl91,36827.0,1138.0,0.875,0.475,-12673.0,0.099,0.44,0.72,0.384,1,39.0,1.0
0WSa1sucoNRcEeULlZVQXj,477311.0,4792.0,0.15,0.859,-2827.0,0.06,0.002,0.194,0.354,30,283.0,5.0
78SeXVRJ7KCqVmOwTiFjnI,20155.0,474.0,0.65,0.655,-3.71,0.405,0.25,0.0,0.735,77,2956.0,95.0
7x4ASXYEKfQBCewcZhK776,175576.0,2371.0,0.718,0.712,-4366.0,0.174,0.512,0.001,0.531,184,20366.0,385.0
2bzUVEvpZ7At5cYz1kOLI9,1838053.0,19739.0,0.658,0.717,-4257.0,0.063,0.085,0.002,0.595,1,0.0,0.0
62aP9fBQKYKxi7PDXwcUAS,1979298.0,24121.0,0.674,0.774,-7567.0,0.089,0.069,0.002,0.33,185,0.0,0.0
3GVkPk8mqxz0itaAriG1L7,90623.0,1137.0,0.734,0.57,-7066.0,0.133,0.847,0.0,0.689,124,0.0,0.0
1O74aTse7W5hd2rAvnEVaW,27641.0,690.0,0.94,0.739,-6297.0,0.044,0.426,0.001,0.962,2,0.0,0.0
3F1P0QzdXtBz0MXy7KIO5w,390829.0,3768.0,0.868,0.693,-7052.0,0.181,0.06,0.004,0.396,54,85315.0,654.0
6fmQjRuo7XvRFCK2qex5hQ,26161.0,813.0,0.854,0.525,-4426.0,0.214,0.819,0.0,0.63,174,0.0,0.0
4i2qxFEVVUi8yOYoxB8TCX,1923468.0,21050.0,0.699,0.805,-5535.0,0.035,0.002,0.002,0.232,76,21027.0,174.0
4i9ATUqGrKhfzQ0k8UnSBf,1849080.0,19920.0,0.619,0.561,-7824.0,0.417,0.103,0.0,0.587,1,0.0,0.0
2tI4WyzqOOwC23S5m0kqcB,1891450.0,20702.0,0.813,0.415,-5926.0,0.035,0.777,0.0,0.667,62,959.0,33.0
0psS4i5YooJrXfDnGvWRLi,1877074.0,20317.0,0.343,0.243,-14.66,0.078,0.721,0.002,0.032,21,80647.0,841.0
1XXimziG1uhM0eDNCZCrUl,1859333.0,20064.0,0.868,0.795,-6044.0,0.269,0.001,0.019,0.819,5,33852.0,184.0
1A8990rtwHQ417l3yADe5t,1859333.0,20064.0,0.753,0.659,-9671.0,0.416,0.659,0.0,0.459,3,10857.0,229.0
4ga4WvRNhMsIL38pkBbnIN,12934.0,104.0,0.859,0.558,-8991.0,0.09,0.659,0.324,0.357,2,0.0,0.0
2u8NmvhYX6wiviyxJTOhEi,1859333.0,20064.0,0.506,0.946,-4173.0,0.065,0.0,0.002,0.651,1,0.0,0.0
3cBsEDNhFI9E82vPj3kvi3,1893059.0,20545.0,0.505,0.657,-5.24,0.032,0.373,0.001,0.252,26,2454.0,39.0
6T6D9CIrHkALcHPafDFA6L,474943.0,4757.0,0.643,0.671,-7.45,0.084,0.241,0.018,0.297,21,2528.0,30.0
6u3CPnFMKANYgfdiifFOiJ,1866809.0,20195.0,0.539,0.615,-8746.0,0.252,0.173,0.006,0.493,2,0.0,0.0
0HC6S4VpCGAZvyxTdrMRIQ,1882794.0,20413.0,0.666,0.452,-7096.0,0.265,0.211,0.001,0.04,15,76.0,14.0
6lWncv0txvt3Qwf5jY3ogH,41815.0,778.0,0.619,0.508,-8676.0,0.102,0.043,0.159,0.211,1,129.0,5.0
0sY6ZUTh4yoctD8VIXz339,1887756.0,20656.0,0.462,0.24,-12077.0,0.038,0.92,0.0,0.32,43,55709.0,499.0
7AFASza1mXqntmGtbxXprO,1335122.0,15117.0,0.669,0.308,-10068.0,0.029,0.883,0.0,0.52,176,49416.0,544.0
0XinBYhf1X3kdvKQHOX971,68180.0,928.0,0.812,0.747,-4611.0,0.15,0.31,0.004,0.488,78,0.0,0.0
0jagsVVkxwxhmTIicnOaon,1877682.0,20329.0,0.351,0.248,-14653.0,0.08,0.718,0.002,0.032,1,80467.0,839.0
1PZDyestTVydtHpaIcfUJg,1886763.0,20469.0,0.334,0.276,-13125.0,0.064,0.877,0.0,0.429,9,176.0,2.0
1hGHHKR7KFF2Wl78LBgKBz,474943.0,4757.0,0.542,0.291,-14415.0,0.105,0.94,0.0,0.043,1,2528.0,30.0
6ZHRi0QxzSnlevyhyNkj4a,474943.0,4757.0,0.532,0.584,-6659.0,0.044,0.002,0.003,0.165,1,2528.0,30.0
44ngiCPfS8FfdJOqN0eULl,474943.0,4757.0,0.644,0.48,-8347.0,0.033,0.244,0.017,0.449,1,2528.0,30.0
6bL1Rqcx1RXG6VsMmrYN8F,474943.0,4757.0,0.694,0.584,-9406.0,0.149,0.312,0.006,0.343,1,2528.0,30.0
6HlE9t71z9DjGi7KqSyEpA,1944644.0,21514.0,0.711,0.592,-7136.0,0.23,0.758,0.0,0.535,92,2691.0,58.0
26QApq0cuO9brJigr0C0W4,288346.0,7029.0,0.584,0.411,-7147.0,0.084,0.869,0.0,0.412,44,58794.0,1173.0
6J2LdBN97cDWn0MLxYh9HB,2014229.0,22133.0,0.708,0.186,-8953.0,0.042,0.868,0.0,0.322,163,0.0,0.0
709F3MwiVvLD0LQXeKs5Cz,466751.0,4680.0,0.635,0.659,-7499.0,0.116,0.242,0.029,0.34,7,1775.0,23.0
7bCfHiRcfUjG0YVVNUL7Ve,1937335.0,21416.0,0.614,0.937,-7443.0,0.115,0.002,0.001,0.386,35,0.0,0.0
2lCkncy6bIB0LTMT7kvrD1,137085.0,2313.0,0.843,0.836,-2474.0,0.07,0.082,0.001,0.65,185,94624.0,1632.0
3O9lWje3TSupR4vObAg9Yu,1892328.0,20530.0,0.621,0.753,-5904.0,0.027,0.581,0.006,0.438,1,3373.0,55.0
1kdWw77ZpYOkhxeuhzU1j6,1893059.0,20545.0,0.592,0.41,-12426.0,0.04,0.801,0.0,0.416,1,81809.0,712.0
6HsXpHn2s6S9arU3Wy7ndc,1893059.0,20545.0,0.443,0.518,-6373.0,0.027,0.603,0.002,0.323,1,2454.0,39.0
5BK0uqwY9DNfZ630STAEaq,1887756.0,20656.0,0.512,0.462,-10491.0,0.041,0.83,0.166,0.353,20,55709.0,499.0
4ZLzoOkj0MPWrTLvooIuaa,38504.0,893.0,0.498,0.235,-16541.0,0.188,0.72,0.0,0.09,119,0.0,0.0
3IJYUaN3tx04S4TYyZHKoP,1910926.0,21818.0,0.73,0.439,-9864.0,0.061,0.747,0.0,0.615,119,13899.0,91.0
3ipliatTDndCmnYGaNiAbI,44156.0,861.0,0.828,0.697,-7962.0,0.252,0.015,0.026,0.629,2,2372.0,43.0
1gihuPhrLraKYrJMAEONyc,458817.0,4594.0,0.707,0.924,-2842.0,0.031,0.001,0.007,0.919,2,3630.0,35.0
3vu864xi5Xis9VfOsJpmXu,21477.0,520.0,0.867,0.67,-3839.0,0.044,0.23,0.005,0.891,1,0.0,0.0
2374M0fQpWi3dLnB54qaLX,894274.0,10137.0,0.671,0.373,-18064.0,0.032,0.257,0.0,0.732,114,0.0,0.0
24IgCW19L8lXKyFZwzFtD3,1945714.0,22717.0,0.88,0.626,-7062.0,0.047,0.19,0.001,0.441,133,34158.0,849.0
4NCsrTzgVfsDo8nWyP8PPc,1945714.0,22717.0,0.723,0.704,-7088.0,0.057,0.026,0.001,0.684,80,129868.0,1897.0
0PurA4JVJ8YQgSVopY8fn6,1887756.0,20656.0,0.316,0.361,-10381.0,0.049,0.878,0.0,0.221,13,55709.0,499.0
4FQJyi8gnbhKy623wNx6Ps,850773.0,9590.0,0.752,0.087,-16759.0,0.071,0.967,0.0,0.502,1,0.0,0.0
2eLPefNqdtcTN1pCEqlrWr,1892244.0,20634.0,0.216,0.428,-7742.0,0.036,0.043,0.0,0.168,2,46.0,2.0
5aDoUmxBsbdpS16alksb5Z,1893460.0,20652.0,0.566,0.246,-15499.0,0.028,0.813,0.0,0.412,4,627.0,22.0
4dFtIGQBrYjiskk7fN5Wmx,1987067.0,23163.0,0.509,0.307,-9616.0,0.031,0.874,0.0,0.392,2,4150.0,127.0
4LUAIXN6bpnEVaJZOLfuDt,850773.0,9590.0,0.571,0.166,-16883.0,0.047,0.978,0.0,0.707,1,281.0,11.0
5TZC5lW7nQDpaPkQlgtIdf,1892769.0,20632.0,0.162,0.074,-17575.0,0.034,0.789,0.0,0.202,1,1316.0,34.0
5DoGwwQAlYumpSSlDNMOwY,1892769.0,20632.0,0.475,0.068,-20032.0,0.032,0.893,0.002,0.266,1,0.0,0.0
4hrQGaFalrGJfcsILMxjuc,448557.0,4477.0,0.54,0.235,-9676.0,0.046,0.905,0.0,0.415,2,0.0,0.0
07QfuFPazJYuzRtcWW0U2y,1892769.0,20632.0,0.17,0.158,-17011.0,0.035,0.947,0.001,0.134,1,97.0,2.0
07RmHXaYqBdUyfAESPZkRO,1987484.0,23180.0,0.47,0.232,-15662.0,0.192,0.871,0.0,0.552,1,0.0,0.0
6keKIzkXWdbwJWMBJQUwYl,8592.0,164.0,0.176,0.153,-15969.0,0.037,0.956,0.0,0.157,2,0.0,0.0
2WUVQQAsWvScEdBVilRYaR,448557.0,4477.0,0.394,0.17,-10368.0,0.045,0.889,0.0,0.315,2,12681.0,148.0
2zHu4GAsQIw2skGszWEMFY,841909.0,9474.0,0.643,0.131,-15647.0,0.034,0.869,0.0,0.445,2,1033.0,32.0
4zWUJH64K0cYPnwTdNkRzR,1892769.0,20632.0,0.742,0.293,-10133.0,0.116,0.394,0.002,0.808,1,0.0,0.0
7F9oCEKbqjN99cV5HpvYER,214628.0,2127.0,0.586,0.32,-12788.0,0.029,0.637,0.002,0.437,1,0.0,0.0
4ricyQVd20UQde1jpXCSuJ,841909.0,9474.0,0.452,0.366,-14152.0,0.042,0.833,0.0,0.629,2,0.0,0.0
0AsAn5cE3aZa99ewol7tv0,44676.0,887.0,0.311,0.421,-8958.0,0.033,0.819,0.0,0.491,1,0.0,0.0
73YUReisjb3A9ActdLLjJQ,1887756.0,20656.0,0.559,0.334,-10733.0,0.038,0.87,0.0,0.211,11,55709.0,499.0
19CSr8rwW05VJL2F91KFNK,1887756.0,20656.0,0.515,0.545,-9277.0,0.035,0.855,0.0,0.535,10,55709.0,499.0
71avPtayHSPwC2MUfRLOdC,324272.0,3068.0,0.181,0.264,-8177.0,0.036,0.92,0.0,0.2,1,0.0,0.0
4tyX1rw9X309WkEdh2As4B,1887756.0,20656.0,0.529,0.536,-11269.0,0.063,0.826,0.001,0.304,8,55709.0,499.0
1XjHRolIXL2M1EEOUsGGR4,1887756.0,20656.0,0.604,0.517,-9014.0,0.035,0.768,0.0,0.511,8,55709.0,499.0
0AaV4MJrgmLV3XhoiWXjjb,1887756.0,20656.0,0.395,0.27,-10672.0,0.031,0.937,0.002,0.314,8,55709.0,499.0
0vVMlbdYx2080Oa9FndPZr,1887756.0,20656.0,0.546,0.732,-7715.0,0.042,0.674,0.184,0.571,8,55709.0,499.0
7vBNFh3NIZTj6tB5s1IBjE,1887756.0,20656.0,0.535,0.562,-11615.0,0.048,0.878,0.0,0.294,8,55709.0,499.0
1cEUi8QulMj1xgrPwwGC2p,1892654.0,20645.0,0.906,0.742,-4855.0,0.11,0.107,0.008,0.618,1,11464.0,176.0
3uayvzcbqFydIbgUeC6EJh,1887756.0,20656.0,0.686,0.705,-10823.0,0.249,0.832,0.0,0.919,7,55709.0,499.0
6myUpr3GDR80Dg3zqNTmmG,1887756.0,20656.0,0.646,0.758,-7.75,0.071,0.556,0.003,0.064,6,6201.0,151.0
27oVCAziETRbNuo5A8LNpg,1887756.0,20656.0,0.589,0.727,-6907.0,0.087,0.239,0.028,0.52,5,6201.0,151.0
2n7Ao4nyESBa5ti8gcAbBt,1887756.0,20656.0,0.625,0.581,-7.1,0.032,0.553,0.001,0.267,4,6201.0,151.0
2koUj1Fn5TKFEkChSmBPIb,1887756.0,20656.0,0.786,0.61,-6736.0,0.056,0.379,0.001,0.228,4,6201.0,151.0
4nuAslShoN77tq12fzwjUq,1887756.0,20656.0,0.636,0.647,-6971.0,0.038,0.247,0.001,0.416,4,6201.0,151.0
2yg7MXp8nSPaf61HVkhEr3,1887756.0,20656.0,0.464,0.459,-8736.0,0.031,0.365,0.28,0.079,3,6201.0,151.0
2ZDRkJrKbceJRgLKkuex14,1887756.0,20656.0,0.41,0.602,-9545.0,0.059,0.407,0.142,0.393,2,6201.0,151.0
4IIuCotvqijraSdnVLaFnM,1889665.0,20660.0,0.331,0.513,-15392.0,0.632,0.972,0.953,0.42,1,8571.0,168.0
6jiwr6xTHqjdun5d3cEwXV,1887756.0,20656.0,0.615,0.663,-7812.0,0.038,0.208,0.377,0.128,2,6201.0,151.0
7f2voPcnDEAzX4yB8SLnU2,1887756.0,20656.0,0.613,0.572,-9.6,0.157,0.583,0.295,0.039,2,6201.0,151.0
3JdwGk8j7lHN5qdzJZklam,1889665.0,20660.0,0.604,0.605,-7861.0,0.042,0.152,0.001,0.168,1,8571.0,168.0
3Uw2se3aQU1UFrpRBvBnB4,1889665.0,20660.0,0.646,0.645,-7214.0,0.034,0.764,0.114,0.473,1,8571.0,168.0
3Z5taVHYljiWv6itioRRRw,1887756.0,20656.0,0.336,0.533,-14672.0,0.744,0.977,0.807,0.417,1,6201.0,151.0
0dtymMXtmfuJjCCdQla1K3,1887756.0,20656.0,0.605,0.603,-7861.0,0.042,0.148,0.001,0.167,1,6201.0,151.0
1io64CMOqNXcSIRuXR3lrE,1887756.0,20656.0,0.646,0.644,-7215.0,0.034,0.77,0.131,0.466,1,6201.0,151.0
7lgA34nFXxjqQgyLkPUcLv,0.0,0.0,0.668,0.799,-5701.0,0.033,0.003,0.015,0.563,8,0.0,0.0
0Jlcvv8IykzHaSmj49uNW8,1911784.0,21909.0,0.777,0.357,-6942.0,0.052,0.757,0.0,0.172,48,3572.0,77.0
385VOmGbguaPG57TgoW8Lh,316808.0,2998.0,0.351,0.368,-8132.0,0.056,0.488,0.006,0.362,1,25865.0,269.0
5ld8E3DVBXCCWQ54yrkWVp,316808.0,2998.0,0.562,0.869,-5.38,0.058,0.205,0.029,0.928,1,25865.0,269.0
2GwberkV36NoC5snp51cLC,316808.0,2998.0,0.412,0.162,-14356.0,0.146,0.849,0.0,0.375,1,25865.0,269.0
138oQeapLds5IeJrdRfeUd,316808.0,2998.0,0.498,0.199,-11011.0,0.035,0.933,0.001,0.47,1,25865.0,269.0
0ri0Han4IRJhzvERHOZTMr,1932787.0,21368.0,0.813,0.415,-5926.0,0.035,0.777,0.0,0.667,33,0.0,0.0
5f5tMrP3ZZbNtiLIHKOQLS,1930545.0,21159.0,0.769,0.719,-5472.0,0.047,0.014,0.008,0.863,13,68396.0,367.0
2Iv6YBslkxslMJQsxshZh5,288346.0,7029.0,0.764,0.523,-7371.0,0.041,0.777,0.0,0.962,2,0.0,0.0
4U34WsyOvppOMnRfq7DuOy,1923468.0,21050.0,0.638,0.918,-4368.0,0.038,0.038,0.008,0.668,2,21027.0,174.0
4L5ZhW0VJeQ6je2iqvqZ4X,26841.0,675.0,0.755,0.882,-1957.0,0.053,0.125,0.001,0.606,8,287.0,3.0
27ycaQnQAxaPiyeg3nr2aB,1909101.0,21592.0,0.705,0.814,-5466.0,0.035,0.001,0.003,0.259,105,45.0,1.0
4GVwjLRT7oSsKby7Vy8EHr,99779.0,999.0,0.703,0.321,-13135.0,0.884,0.864,0.0,0.544,7,22097.0,179.0
2ShRJbppDksFugwquBFyjx,1925671.0,21090.0,0.593,0.312,-12735.0,0.041,0.112,0.086,0.035,2,0.0,0.0
5SWnsxjhdcEDc7LJjq9UHk,359513.0,3390.0,0.819,0.626,-4574.0,0.202,0.007,0.101,0.415,54,46.0,1.0
6sI8Q7TTJeA9exw6hxEqq3,1936598.0,21406.0,0.746,0.611,-7034.0,0.101,0.454,0.001,0.411,29,88.0,2.0
5Ws6qds3QAQ5s4tN5P2zRA,26841.0,675.0,0.82,0.628,-5.8,0.068,0.04,0.026,0.495,1,287.0,3.0
2Wo6QQD1KMDWeFkkjLqwx5,1909067.0,21725.0,0.785,0.721,-5457.0,0.051,0.015,0.004,0.894,109,69216.0,362.0
0AUyNF6iFxMNQsNx2nhtrw,323244.0,3042.0,0.51,0.882,-5659.0,0.159,0.002,0.002,0.653,8,0.0,0.0
2ygvZOXrIeVL4xZmAWJT2C,1910558.0,21785.0,0.444,0.309,-10956.0,0.062,0.795,0.132,0.088,80,120445.0,1058.0
527k23H0A4Q0UJN3vGs0Da,2001763.0,24324.0,0.629,0.692,-8045.0,0.038,0.01,0.331,0.453,151,15409.0,119.0
6NaVCCFGylOLZAgk5eTTid,1936734.0,21252.0,0.759,0.52,-7042.0,0.447,0.019,0.0,0.116,1,33271.0,367.0
3ko9jEHNt4O5fjKN65ULJp,1929302.0,21329.0,0.499,0.462,-5308.0,0.031,0.801,0.0,0.599,13,45904.0,432.0
6k0DJqW2v2e4809Z1zN0YU,1940522.0,21350.0,0.8,0.51,-7201.0,0.497,0.172,0.0,0.146,1,34.0,2.0
