author,points_sum,points in 2017,points in 2018,points in 2019,points in 2020,points in 2021,points in 2022,points in 2023
Outkast,644.0,128.0,200.0,74.0,83.0,111.0,48.0,0.0
Lauren Jauregui,642.0,609.0,4.0,29.0,0.0,0.0,0.0,0.0
Melanie Thornton,641.0,103.0,101.0,96.0,120.0,121.0,100.0,0.0
Nardo Wick,638.0,0.0,0.0,0.0,0.0,524.0,114.0,0.0
Taylour Paige,636.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0
MACHETE,629.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0
Lucenzo,626.0,13.0,0.0,0.0,0.0,10.5,64.0,538.5
Pabllo Vittar,625.0,41.0,0.0,6.0,315.0,263.0,0.0,0.0
The Andrews Sisters,620.5,69.0,78.0,78.0,88.0,147.5,160.0,0.0
Céline Dion,619.0,0.0,143.0,204.0,102.0,100.0,70.0,0.0
BEAM,617.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0
Naps,613.0,0.0,0.0,0.0,559.0,0.0,54.0,0.0
Train,612.0,0.0,163.0,200.0,94.0,141.0,14.0,0.0
Bryan Adams,608.0,97.0,108.0,98.0,111.0,118.0,76.0,0.0
SiM,607.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0
Sarah Cothran,606.0,0.0,0.0,0.0,0.0,606.0,0.0,0.0
Sofia Carson,601.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0
Leona Lewis,596.0,0.0,0.0,0.0,0.0,596.0,0.0,0.0
Ak4:20,591.0,0.0,0.0,0.0,0.0,0.0,591.0,0.0
Banda MS de Sergio Lizárraga,590.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0
Red Velvet - IRENE & SEULGI,589.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0
DJ Biel do Furduncinho,584.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0
L7NNON,584.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0
Phoebe Bridgers,583.0,0.0,0.0,0.0,0.0,0.0,583.0,0.0
Netta,579.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0
Shiva,576.5,0.0,0.0,208.0,280.0,0.0,88.5,0.0
Jul,573.0,0.0,0.0,0.0,573.0,0.0,0.0,0.0
Ab-Soul,571.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0
Larry Walsh,568.0,162.0,124.0,104.0,178.0,0.0,0.0,0.0
Mark Linett,568.0,162.0,124.0,104.0,178.0,0.0,0.0,0.0
Sweet,568.0,162.0,124.0,104.0,178.0,0.0,0.0,0.0
badmómzjay,567.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0
WILDBWOYS,567.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0
KASIMIR1441,567.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0
13 Organisé,559.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0
Kofs,559.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0
Elams,559.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0
Solda,559.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0
Houari,559.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0
La La Land Cast,553.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0
Kontra K,551.0,0.0,0.0,102.0,449.0,0.0,0.0,0.0
MadeinTYO,549.0,0.0,0.0,549.0,0.0,0.0,0.0,0.0
Blind Channel,548.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0
Sunday Service Choir,538.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0
Ultimo,536.0,0.0,0.0,496.0,40.0,0.0,0.0,0.0
The Crypt-Kickers,526.5,44.0,52.0,72.0,105.0,128.0,125.5,0.0
"Bobby ""Boris"" Pickett",526.5,44.0,52.0,72.0,105.0,128.0,125.5,0.0
Cliff Richard,526.0,25.0,0.0,0.0,174.0,192.0,135.0,0.0
Otis Redding,522.0,0.0,0.0,0.0,184.0,174.0,164.0,0.0
Belly,522.0,0.0,0.0,0.0,0.0,522.0,0.0,0.0
Bianca,521.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0
NAV,517.25,0.0,0.0,0.0,506.0,10.25,1.0,0.0
Farid Bang,517.0,16.0,56.0,445.0,0.0,0.0,0.0,0.0
Astrid S,517.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0
Nekfeu,517.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0
Morat,516.5,5.0,25.0,0.0,22.0,0.0,464.5,0.0
Mozzik,513.0,0.0,229.0,252.0,0.0,32.0,0.0,0.0
MC Ryan SP,509.333333333,0.0,0.0,0.0,0.0,0.0,470.333333333,39.0
Heuss L'enfoiré,507.0,0.0,0.0,505.0,2.0,0.0,0.0,0.0
Gradur,507.0,0.0,0.0,505.0,2.0,0.0,0.0,0.0
42 Dugg,506.0,0.0,0.0,0.0,0.0,506.0,0.0,0.0
Fred Hammond,506.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0
Marc Anthony,505.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0
Zacari,501.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0
Bill Withers,496.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0
Kenny G,496.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0
Clipse,496.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0
La rappresentante di lista,493.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0
Tove Lo,493.0,421.0,32.0,40.0,0.0,0.0,0.0,0.0
kai,490.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0
State of Sound,484.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0
Stan Kenton,483.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0
DJ A1,481.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0
Lean Trap,480.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0
DDG,475.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0
Van Halen,466.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0
Lil Kleine,466.0,8.0,458.0,0.0,0.0,0.0,0.0,0.0
Kevin Gates,466.0,0.0,0.0,0.0,0.0,3.0,463.0,0.0
Timbaland,465.5,0.0,0.0,0.0,438.0,5.5,22.0,0.0
Nelly Furtado,465.5,0.0,0.0,0.0,438.0,5.5,22.0,0.0
Tanna Leone,463.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0
DJ Matt D,461.5,0.0,0.0,0.0,0.0,15.5,446.0,0.0
MC GP,461.5,0.0,0.0,0.0,0.0,15.5,446.0,0.0
Vulgo FK,461.5,0.0,0.0,0.0,0.0,15.5,446.0,0.0
Menor MC,461.5,0.0,0.0,0.0,0.0,15.5,446.0,0.0
Emilia,461.0,0.0,0.0,0.0,0.0,429.0,0.0,32.0
Fren,458.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0
Tom Petty and the Heartbreakers,454.0,420.0,34.0,0.0,0.0,0.0,0.0,0.0
Seeb,453.0,0.0,452.0,1.0,0.0,0.0,0.0,0.0
Dagny,452.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0
Nick Jos,452.0,406.0,46.0,0.0,0.0,0.0,0.0,0.0
Lexie Liu,450.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0
Juanfran,447.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0
Rusherking,447.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0
DJ Drama,444.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0
Mud,444.0,34.0,0.0,0.0,129.0,177.0,104.0,0.0
Smokepurpp,440.0,0.0,436.0,4.0,0.0,0.0,0.0,0.0
Savage Ga$p,439.0,0.0,0.0,0.0,409.0,30.0,0.0,0.0
Backstreet Boys,438.0,0.0,164.0,136.0,0.0,41.0,97.0,0.0
Booba,434.0,1.0,0.0,0.0,98.0,335.0,0.0,0.0
Sam Dew,433.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0
Captain Cuts,429.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0
Georgia Ku,429.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0
RealestK,426.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0
Quintino,424.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0
Achille Lauro,418.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0
Felipe Origil,418.0,0.0,0.0,122.0,296.0,0.0,0.0,0.0
Matt Terry,417.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0
Lexa,416.0,0.0,0.0,352.0,64.0,0.0,0.0,0.0
Young Nudy,415.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0
Thurl Ravenscroft,414.0,89.0,110.0,46.0,64.0,79.0,26.0,0.0
Rkomi,414.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0
ABRA,414.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0
Teezo Touchdown,414.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0
Orelsan,409.0,0.0,107.0,0.0,0.0,302.0,0.0,0.0
Amy Grant,409.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0
Yasiin Bey,408.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0
Foudeqush,405.5,0.0,0.0,0.0,0.0,0.0,405.5,0.0
Ludwig Göransson,405.5,0.0,0.0,0.0,0.0,0.0,405.5,0.0
My Chemical Romance,404.0,0.0,0.0,0.0,0.0,145.0,259.0,0.0
Tego Calderon,403.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0
Norm Ender,402.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0
Maite Perroni,399.0,345.0,0.0,0.0,54.0,0.0,0.0,0.0
Dadá Boladão,398.0,0.0,0.0,375.0,23.0,0.0,0.0,0.0
Tati Zaqui,398.0,0.0,0.0,375.0,23.0,0.0,0.0,0.0
OIK,398.0,0.0,0.0,375.0,23.0,0.0,0.0,0.0
Slipknot,394.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0
The Strokes,392.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0
Seori,390.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0
Mikky Ekko,389.0,8.0,0.0,0.0,0.0,0.0,0.0,381.0
Zak Abel,388.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0
Damian Lemar Hudson,387.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghostface Killah,386.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0
The Cratez,380.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0
Dante Klein,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessie J,372.0,0.0,160.0,77.0,67.0,0.0,68.0,0.0
Domo Genesis,370.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0
Daniel Everidge,367.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0
T-Low,365.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0
Hippie Sabotage,362.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0
Jon Z,361.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0
Soundgarden,361.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0
Sido,361.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0
Foster The People,361.0,219.0,92.0,11.0,26.0,13.0,0.0,0.0
Mila,354.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0
AYLIVA,354.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0
Thiaguinho MT,354.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0
Lola Indigo,350.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0
The Neptunes,349.0,0.0,0.0,0.0,276.0,62.0,11.0,0.0
Young Sinatra,349.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0
KayBlack,348.33333333,0.0,0.0,0.0,0.0,0.0,0.0,348.33333333
Gemitaiz,348.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0
KitschKrieg,348.0,0.0,166.0,0.0,182.0,0.0,0.0,0.0
MC Caverinha,347.33333333,0.0,0.0,0.0,0.0,0.0,0.0,347.33333333
Wall Hein,347.33333333,0.0,0.0,0.0,0.0,0.0,0.0,347.33333333
Joel Adams,347.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0
Igow,346.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0
Ayra Starr,345.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0
Bozza,343.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0
Ghali,336.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0
Jamule,334.0,0.0,0.0,0.0,315.0,19.0,0.0,0.0
Destiny's Child,330.0,168.0,37.0,103.0,17.0,5.0,0.0,0.0
Big Red Machine,329.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0
MC Gury,328.0,0.0,213.0,115.0,0.0,0.0,0.0,0.0
MC L da Vinte,328.0,0.0,213.0,115.0,0.0,0.0,0.0,0.0
Fero47,324.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0
Loote,324.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0
Kawe,322.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0
MadMan,320.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0
Omah Lay,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0
SuperM,318.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0
Petter Ferraz,315.0,0.0,0.0,0.0,142.0,173.0,0.0,0.0
Menor Nico,315.0,0.0,0.0,0.0,142.0,173.0,0.0,0.0
Elisa,314.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0
omi Scott,312.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0
Bootie Brown,309.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0
CRO,309.0,0.0,0.0,0.0,195.0,114.0,0.0,0.0
KEVVO,309.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0
KALEO,309.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0
Udo Lindenberg,306.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0
Gjon's Tears,305.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0
Bas,305.0,0.0,74.0,0.0,0.0,231.0,0.0,0.0
Os Gemeos da Putaria,303.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0
MC Xenon,303.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0
MC Tairon,302.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0
Andrew Gold,302.0,0.0,0.0,0.0,0.0,149.0,153.0,0.0
Dj Win,302.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0
Mc Vitin Da Igrejinha,302.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0
KALUSH,299.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0
Kalush Orchestra,299.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0
Beth Gibbons,298.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0
Mc Lele JP,298.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0
DAISY WORLD,296.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0
Juliette,295.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0
Daði Freyr,294.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0
Crush,294.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0
Kanii,294.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0
PR1ISVX,294.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0
Kotim,289.333333333,0.0,0.0,0.0,0.0,0.0,289.333333333,0.0
Mc Paiva ZS,289.333333333,0.0,0.0,0.0,0.0,0.0,289.333333333,0.0
Audioslave,289.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0
Meat Loaf,289.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0
Fuego,287.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0
Solange,287.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0
MC Levin,286.0,0.0,0.0,0.0,0.0,245.0,41.0,0.0
DJ Nikolas Alves Exclusive,286.0,0.0,0.0,0.0,0.0,245.0,41.0,0.0
DJ Kaioken,286.0,0.0,0.0,0.0,0.0,245.0,41.0,0.0
DJ Gege,286.0,0.0,0.0,0.0,0.0,245.0,41.0,0.0
The Puppini Sisters,285.5,0.0,0.0,0.0,0.0,137.5,148.0,0.0
Grupo Firme,285.0,0.0,0.0,0.0,0.0,136.0,149.0,0.0
DENNIS,278.0,0.0,66.0,212.0,0.0,0.0,0.0,0.0
EXO,275.0,8.0,86.0,25.0,0.0,156.0,0.0,0.0
Chanel,270.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0
Thiago Jhothan (TJ),269.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0
Brisa Star,269.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0
Mustafa,267.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0
Dani Faiv,267.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0
Tom Gregory,266.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0
Gabriela,266.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0
Dan Paola,265.0,0.0,0.0,0.0,237.0,0.0,28.0,0.0
Eiffel 65,264.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0
Cordae,262.0,0.0,0.0,112.0,131.0,0.0,0.0,19.0
Sam Ryder,261.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0
Muse,259.0,71.0,103.0,0.0,0.0,0.0,85.0,0.0
Rowdy Rebel,258.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0
blink-182,257.0,0.0,0.0,17.0,0.0,0.0,240.0,0.0
Jo Lewie,254.0,147.0,37.0,4.0,20.0,0.0,46.0,0.0
Mr Eazi,254.0,0.0,0.0,107.0,147.0,0.0,0.0,0.0
Louane,253.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0
Eleni Foureira,253.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0
22 Savage,253.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Charles,253.0,0.0,210.0,43.0,0.0,0.0,0.0,0.0
Dream,251.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0
Wyclef Jean,249.5,0.0,0.0,0.0,0.0,11.5,54.0,184.0
King Von,249.0,0.0,0.0,0.0,89.0,0.0,160.0,0.0
Finneas O'Connell,248.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0
Josh Levi,248.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0
Grayson Villanueva,248.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0
Topher Ngo,248.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0
4*TOWN (From Disney and Pixar's Turning Red),248.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0
Jordan Fisher,248.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0
Fleet Foxes,246.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0
Baddiel,245.0,0.0,96.0,0.0,0.0,149.0,0.0,0.0
Skinner & Lightning Seeds,245.0,0.0,96.0,0.0,0.0,149.0,0.0,0.0
Trio Vegabajeño,244.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0
Nina Chuba,239.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0
Shablo,237.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0
Max B,236.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0
Vishal-Shekhar,235.0,0.0,0.0,0.0,0.0,0.0,5.0,230.0
Kumaar,235.0,0.0,0.0,0.0,0.0,0.0,5.0,230.0
Shekhar Ravjiani,235.0,0.0,0.0,0.0,0.0,0.0,5.0,230.0
Lovejoy,235.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0
Vishal Dadlani,235.0,0.0,0.0,0.0,0.0,0.0,5.0,230.0
Christi Perri,234.0,80.0,74.0,40.0,0.0,40.0,0.0,0.0
Marciano Cantero,234.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0
mc jhenny,230.0,0.0,0.0,0.0,0.0,10.0,181.0,39.0
Diodato,230.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0
Blue Ivy,225.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0
Night Lovell,225.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0
Wolftyla,223.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0
Lynyrd Skynyrd,221.0,27.0,0.0,45.0,90.0,59.0,0.0,0.0
Dj LK da Escócia,220.0,0.0,0.0,0.0,0.0,0.0,181.0,39.0
Aldair Playboy,220.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0
Mc RF,220.0,0.0,0.0,0.0,0.0,0.0,181.0,39.0
Tchakabum,220.0,0.0,0.0,0.0,0.0,0.0,181.0,39.0
Hava,219.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0
Killer Mike,218.0,125.0,0.0,0.0,93.0,0.0,0.0,0.0
Social House,212.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0
twocolors,211.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0
Pamungkas,211.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0
2Pac,210.0,0.0,0.0,0.0,74.0,0.0,136.0,0.0
Mumford & Sons,208.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0
Arevi,206.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0
Colde,204.0,0.0,0.0,0.0,0.0,0.0,56.0,148.0
Sub Urban,202.0,0.0,0.0,0.0,58.0,144.0,0.0,0.0
Data Luv,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
Don Patricio,199.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0
anders,198.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0
The Rudeboyz,196.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0
Nina Nesbitt,195.0,0.0,162.0,33.0,0.0,0.0,0.0,0.0
Blue Öyster Cult,193.0,55.0,82.0,0.0,56.0,0.0,0.0,0.0
Tony Aguirre,191.666666663,0.0,0.0,0.0,0.0,0.0,0.0,191.666666663
Chael Produciendo,191.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0
AK AUSSERKONTROLLE,191.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0
La Mosca Tse-Tse,189.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0
Zu,189.0,0.0,7.0,63.0,119.0,0.0,0.0,0.0
MC Bruninho,188.0,0.0,110.0,0.0,34.0,44.0,0.0,0.0
Mike Will Made It,186.0,0.0,39.0,24.0,123.0,0.0,0.0,0.0
DJ Jonathan,184.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Church,183.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0
System Of A Down,182.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0
Nessa Barrett,180.0,0.0,0.0,0.0,0.0,36.0,144.0,0.0
SFR,178.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0
The-Dream,178.0,33.0,145.0,0.0,0.0,0.0,0.0,0.0
Kenny Rogers,177.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0
Elena Tsagrinou,175.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0
Justin Mylo,175.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0
Matt Maltese,175.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0
Kay Starr,174.0,60.0,29.0,0.0,2.0,54.0,29.0,0.0
Studio Killers,174.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0
Zoe Wees,173.0,0.0,0.0,0.0,1.0,172.0,0.0,0.0
Jerry Smith,172.0,0.0,54.0,118.0,0.0,0.0,0.0,0.0
MC's Jhowzinho & Kadinho,172.0,100.0,72.0,0.0,0.0,0.0,0.0,0.0
Mikolas Josef,170.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0
Tokischa,169.0,0.0,0.0,0.0,0.0,161.0,8.0,0.0
Animus,169.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0
DJ RD,169.0,0.0,163.0,6.0,0.0,0.0,0.0,0.0
Death Cab for Cutie,168.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0
Dimartino,168.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0
Colapesce,168.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0
James Brown,168.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0
Wazir Patar,167.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0
Roar,166.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
Noa Kirel,166.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
Mozzy,165.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0
MC Du Black,164.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0
DJ 2F,164.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0
MC MM,163.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0
Bee Gees,163.0,82.0,73.0,8.0,0.0,0.0,0.0,0.0
K CAMP,163.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0
Salvador Sobral,163.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Manos,163.0,0.0,155.0,8.0,0.0,0.0,0.0,0.0
187 Strassenbande,163.0,102.0,0.0,0.0,0.0,61.0,0.0,0.0
La Joaqui,161.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0
Grace Jones,161.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0
Jasiel Nuñez,161.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0
Hit-Boy,161.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0
Márcia Fellipe,160.0,0.0,52.0,108.0,0.0,0.0,0.0,0.0
Kacey Musgraves,160.0,0.0,0.0,39.0,34.0,87.0,0.0,0.0
Capo Plaza,158.0,0.0,19.0,0.0,0.0,137.0,2.0,0.0
LeeHi,158.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0
Vicente Fernández,157.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0
Luan Pereira,157.0,0.0,0.0,0.0,0.0,0.0,37.0,120.0
ARIZONATEARS,156.66666666,0.0,0.0,0.0,0.0,0.0,0.0,156.66666666
Sonus030,156.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0
Dj Adoni,155.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0
Tammi Terrell,155.0,84.0,71.0,0.0,0.0,0.0,0.0,0.0
Marvin Gaye,155.0,84.0,71.0,0.0,0.0,0.0,0.0,0.0
Marc E. Bassy,153.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
Sunstroke Project,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
Boef,149.0,98.0,30.0,0.0,21.0,0.0,0.0,0.0
Sukriti Kakar,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0
Fred again..,144.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
Flowdan,144.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
Evan Rachel Wood,142.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0
Tim Berg,142.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0
Christina Aguilera,140.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0
SRNO,140.0,0.0,0.0,0.0,119.0,0.0,21.0,0.0
Sarah Connor,139.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0
Cornelia Jakobs,138.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0
Dolly Parton,138.0,0.0,0.0,0.0,132.0,0.0,6.0,0.0
Morad,137.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0
