author,points_sum,points in 01/2017,points in 02/2017,points in 03/2017,points in 04/2017,points in 05/2017,points in 06/2017,points in 07/2017,points in 08/2017,points in 09/2017,points in 10/2017,points in 11/2017,points in 12/2017,points in 01/2018,points in 02/2018,points in 03/2018,points in 04/2018,points in 05/2018,points in 06/2018,points in 07/2018,points in 08/2018,points in 09/2018,points in 10/2018,points in 11/2018,points in 12/2018,points in 01/2019,points in 02/2019,points in 03/2019,points in 04/2019,points in 05/2019,points in 06/2019,points in 07/2019,points in 08/2019,points in 09/2019,points in 10/2019,points in 11/2019,points in 12/2019,points in 01/2020,points in 02/2020,points in 03/2020,points in 04/2020,points in 05/2020,points in 06/2020,points in 07/2020,points in 08/2020,points in 09/2020,points in 10/2020,points in 11/2020,points in 12/2020,points in 01/2021,points in 02/2021,points in 03/2021,points in 04/2021,points in 05/2021,points in 06/2021,points in 07/2021,points in 08/2021,points in 09/2021,points in 10/2021,points in 11/2021,points in 12/2021,points in 01/2022,points in 02/2022,points in 03/2022,points in 04/2022,points in 05/2022,points in 06/2022,points in 07/2022,points in 08/2022,points in 09/2022,points in 10/2022,points in 11/2022,points in 12/2022,points in 01/2023,points in 02/2023,points in 03/2023,points in 04/2023,points in 05/2023
The Chainsmokers,270282.5,17752.0,14413.0,16472.0,25106.0,17197.0,11625.0,10805.0,8878.0,6581.0,5035.0,3470.0,3855.0,6191.0,9122.0,11595.0,8093.0,4214.0,3431.0,3116.0,4941.0,4350.0,6508.0,6038.0,1599.0,3745.0,4248.0,3567.0,3562.0,3791.0,7153.0,7221.0,6862.0,3431.0,3712.0,2864.0,1310.0,1033.0,276.0,100.0,314.0,134.0,531.0,396.0,452.0,199.0,62.0,6.0,40.0,57.0,254.0,286.0,360.0,358.0,132.0,63.0,78.0,25.0,79.0,0.0,2.5,542.0,672.0,339.0,765.0,79.0,10.0,0.0,151.0,376.0,130.0,15.0,0.0,0.0,0.0,0.0,0.0,113.0
Anuel AA,245902.833333316,225.0,2570.0,3046.0,3136.0,2922.0,2860.0,3056.0,2562.0,1713.0,1266.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1898.0,8302.0,9983.0,10793.0,10813.0,14300.0,11563.0,9981.0,8022.0,6649.0,4402.0,2782.0,3679.0,3276.0,3334.0,5924.0,4442.0,5869.0,10089.0,8359.0,4178.0,2341.0,5499.0,6989.0,3924.0,3308.0,2575.0,2985.0,2614.0,3803.0,4218.0,3476.0,2292.0,1622.0,1622.0,1013.0,746.0,3978.0,4596.0,4483.0,1811.833333333,1744.0,886.0,12.0,0.0,327.0,946.0,1113.0,1074.0,1546.0,163.0,0.0,0.0,0.0,0.0,869.0,58.0,442.999999983
Marshmello,241794.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776.0,2856.0,3637.0,5790.0,5878.0,6447.0,6724.0,10425.0,8715.0,7259.0,5176.0,3715.0,4007.0,4942.0,5329.0,4215.0,3969.0,4552.0,5986.0,5655.0,6409.0,6676.0,5332.0,6454.0,5501.0,4267.0,3271.0,3624.0,1764.0,1786.0,1532.0,1282.0,1416.0,6569.0,6125.0,5481.0,4840.0,4385.0,3204.0,988.0,83.0,229.0,0.0,0.0,0.0,704.0,7404.0,8964.0,8455.0,7214.0,7218.0,2558.0,288.5,274.0,0.0,0.0,0.0,0.0,742.0,993.0,1168.0,1004.0,1245.0,0.0,0.0,0.0,0.0,1652.0,1834.0,1806.0
Lil Uzi Vert,233646.66666666,2231.0,146.0,749.0,5223.0,5815.0,5881.0,5921.0,10951.0,12036.0,11367.0,9208.0,6319.0,5853.0,4285.0,4388.0,3611.0,3618.0,3154.0,2932.0,2888.0,4770.0,5659.0,2204.0,1211.0,1537.0,541.0,516.0,4278.0,4619.0,2795.0,1580.0,568.0,0.0,0.0,0.0,3144.0,4730.0,2080.0,34529.0,9611.0,4699.0,2956.0,1346.0,211.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,239.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,41.0,1606.0,4136.0,3839.0,4704.0,5183.0,6039.0,4143.0,2203.6666666600004
Bruno Mars,232308.00000001,10801.0,11317.0,12359.0,10416.0,8897.0,8142.0,7742.0,6973.0,4499.0,3600.0,2687.0,2655.0,8636.0,7656.0,6953.0,4622.0,3105.0,1752.0,682.0,71.0,966.0,1520.0,1587.0,1547.0,1666.0,2505.0,3879.0,2479.0,1041.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,3.0,711.0,4056.0,7940.0,8028.0,5915.0,5118.0,5222.0,2752.0,2700.0,4997.0,3244.00000001,6509.0,5004.0,3360.0,5511.0,1772.0,1250.0,751.0,617.0,321.0,1149.0,783.0,769.0,3818.0,3774.0,2619.0,1614.0,1216.0
Queen,227748.0,130.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,76.0,0.0,0.0,0.0,85.0,0.0,151.0,107.0,341.0,1626.0,27853.0,17416.0,15394.0,14145.0,16859.0,10876.0,8888.0,8324.0,7613.0,7888.0,6361.0,6556.0,5377.0,3998.0,3152.0,2579.0,2138.0,2691.0,2823.0,3089.0,2173.0,2146.0,1661.0,1347.0,916.0,1711.0,1693.0,1603.0,2701.0,3437.0,3108.0,2346.0,2425.0,1965.0,1571.0,1573.0,768.0,2671.0,833.0,479.0,1786.0,2210.0,2038.0,1548.0,2173.0,1645.0,964.0,303.0,0.0,984.0,63.0,0.0,0.0,0.0,0.0
Cardi B,223578.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,4220.0,5258.0,6258.0,7936.0,8338.0,12554.0,9417.0,5834.0,24092.0,6785.0,2825.0,2074.0,1979.0,1822.0,2967.0,5386.0,4176.0,5893.0,5643.0,6477.0,2901.0,1796.0,3230.0,2904.0,1119.0,38.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4986.0,5987.0,6117.0,5627.0,5159.0,5308.0,8862.0,10170.0,9414.0,8340.0,6160.0,4105.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
Daddy Yankee,220560.0,3716.0,3705.0,2876.0,2847.0,3419.0,3585.0,3975.0,4602.0,3770.0,4075.0,5078.0,5614.0,6350.0,8237.0,7149.0,5665.0,5852.0,4485.0,3806.0,1824.0,349.0,0.0,1224.0,2191.0,3188.0,4709.0,4933.0,4233.0,5268.0,5788.0,8121.0,8407.0,6065.0,5919.0,8058.0,6930.0,7867.0,7017.0,5345.0,3244.0,2413.0,1614.0,729.0,338.0,1629.0,1948.0,1261.0,914.0,931.0,777.0,2301.0,1056.0,166.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,462.0,3764.0,6109.0,2562.0,1319.0,591.0,107.0,0.0,0.0,0.0,0.0,51.0,6.0,0.0,0.0,0.0
Pop Smoke,217753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,6.0,1138.0,949.0,853.0,196.0,1761.0,28148.0,23175.0,25688.0,27233.0,19622.0,14940.0,18554.0,15310.0,14185.0,8745.0,5308.0,2664.0,8544.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halsey,216298.0,3117.0,2570.0,2612.0,6130.0,7025.0,8293.0,6493.0,5188.0,3961.0,5463.0,5062.0,5428.0,3177.0,1156.0,989.0,803.0,637.0,756.0,1084.0,1089.0,984.0,6037.0,6686.0,6360.0,6824.0,5632.0,6031.0,5539.0,8130.0,7386.0,4571.0,4306.0,6607.0,8615.0,7710.0,5685.0,10434.0,8001.0,6796.0,6358.0,4400.0,2178.0,1374.0,1075.0,704.0,937.0,466.0,106.0,556.0,611.0,403.0,335.0,267.0,110.0,63.0,799.0,261.0,6.0,0.0,0.0,0.0,10.0,31.0,0.0,0.0,828.0,334.0,383.0,61.0,0.0,0.0,0.0,0.0,264.0,11.0,0.0,0.0
Future,204641.00000001298,1947.0,6735.0,15411.0,14381.0,12390.0,9028.0,5728.0,4575.0,3697.0,4619.0,2540.0,3155.0,3846.0,2194.0,1107.0,584.0,100.0,0.0,595.0,0.0,0.0,2543.0,1618.0,536.0,6441.0,1464.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,60.0,4389.0,6126.0,5458.0,5195.0,9090.0,5147.0,3865.0,3799.0,3109.0,2754.0,2929.0,1983.0,2735.0,2204.0,2119.0,1370.0,344.0,20.0,0.0,0.0,1214.0,16.0,0.0,172.999999993,1906.0,1840.0,1410.0,3194.0,5931.0,1903.0,1508.0,1614.0,1239.0,1138.0,781.3333333599999,3006.0,2288.0,1481.0,1822.0,2115.0,1848.66666666
Selena Gomez,204483.0,7.0,0.0,0.0,0.0,2259.0,5085.0,8042.0,9600.0,5890.0,2816.0,3988.0,3020.0,3024.0,2563.0,2610.0,2108.0,5652.0,6962.0,6243.0,5208.0,3858.0,3570.0,2436.0,1816.0,2348.0,555.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,3632.0,10957.0,8077.0,15652.0,10055.0,5447.0,5611.0,1837.0,821.0,41.0,7.0,41.0,15.0,0.0,0.0,1504.0,5095.0,5851.0,4814.0,4152.0,3266.0,1018.0,193.0,0.0,1124.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,2287.0,2628.0,3677.0,2545.0,2928.0,2648.0,2941.0,2791.0,2687.0
The Neighbourhood,203453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,906.0,3564.0,4691.0,4779.0,7763.0,7106.0,7123.0,6185.0,5739.0,5052.0,6040.0,6039.0,5488.0,6540.0,5676.0,5556.0,11610.0,11540.0,12276.0,10744.0,7804.0,6331.0,5287.0,5760.0,6277.0,6350.0,4904.0,4544.0,4929.0,4189.0,4404.0,4208.0,3990.0
Lady Gaga,202783.0,557.0,2475.0,1041.0,2727.0,4809.0,3959.0,2361.0,859.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,6266.0,7212.0,3764.0,4723.0,5425.0,7167.0,5856.0,5249.0,4093.0,2593.0,2438.0,2228.0,2313.0,2170.0,1970.0,1988.0,2237.0,6668.0,4939.0,10969.0,17077.0,9366.0,7090.0,6749.0,6105.0,4425.0,3154.0,4091.0,3063.0,3482.0,3077.0,2105.0,1150.0,828.0,759.0,659.0,805.0,770.0,307.0,515.0,133.0,7.0,70.0,166.0,1936.0,1577.0,37.0,0.0,0.0,300.0,4946.0,5079.0,3024.0,694.0,0.0,0.0
DaBaby,200551.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,4410.0,4836.0,4992.0,4737.0,7844.0,11256.0,8274.0,7705.0,14345.0,10424.0,4555.0,12225.0,8291.0,8389.0,6506.0,6373.0,5736.0,5755.0,5245.0,4863.0,5145.0,4393.0,4687.0,4299.0,3952.0,4156.0,5192.0,1435.0,119.0,0.0,0.0,764.5,2454.0,2171.0,2457.0,2278.0,1890.0,1929.0,1955.0,1593.0,1271.0,896.0,367.0,88.0,101.0,0.0,0.0,0.0,0.0
SZA,191285.5,0.0,0.0,0.0,0.0,0.0,657.0,1811.0,3810.0,3655.0,2708.0,677.0,162.0,406.0,441.0,118.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,156.0,69.0,207.0,45.0,0.0,651.0,2143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,632.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,696.0,5822.0,5304.0,5372.0,4735.0,3760.0,2179.0,693.0,0.0,0.0,0.0,0.0,5690.5,7015.0,5168.0,3259.0,2404.0,1944.0,1728.0,1632.0,1231.0,250.0,751.0,4140.0,32961.0,24051.0,17166.0,13827.0,11155.0,9555.0
James Arthur,191056.0,5975.0,5145.0,5318.0,4757.0,4261.0,4899.0,4683.0,3924.0,3707.0,3733.0,4256.0,5559.0,6762.0,5895.0,4045.0,2357.0,2364.0,1999.0,1754.0,1842.0,1937.0,2007.0,3436.0,3708.0,6008.0,3057.0,1875.0,1521.0,2457.0,2186.0,1594.0,1855.0,2190.0,2484.0,2492.0,1375.0,1880.0,2121.0,1791.0,2192.0,2057.0,2396.0,1764.0,1745.0,2219.0,4256.0,6060.0,3790.0,6517.0,5580.0,4998.0,3204.0,2150.0,1518.0,1103.0,1045.0,1017.0,1282.0,947.0,348.0,828.0,563.0,488.0,207.0,45.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,718.0,1421.0,849.0,140.0,344.0
Coldplay,190048.0,3479.0,1455.0,3260.0,3092.0,2793.0,3101.0,4092.0,3063.0,2533.0,3023.0,2638.0,3319.0,2016.0,1578.0,1523.0,1128.0,883.0,705.0,743.0,735.0,501.0,411.0,140.0,1795.0,61.0,0.0,0.0,255.0,238.0,210.0,323.0,507.0,97.0,1258.0,3472.0,1576.0,137.0,5.0,1.0,202.0,126.0,368.0,286.0,434.0,199.0,62.0,215.0,1315.0,1188.0,1156.0,903.0,982.0,4785.0,1564.0,1306.0,1245.0,2053.0,7061.0,4621.0,5138.5,5346.0,4721.0,5798.0,7359.0,4703.0,3965.0,4203.0,5449.0,8337.0,6852.0,5877.0,4334.0,5877.0,5578.0,6348.0,5922.0,8023.5
21 Savage,185166.16666668002,5012.0,3220.0,1344.0,107.0,0.0,0.0,4762.0,5398.0,6817.0,8886.0,10099.0,8598.0,8141.0,6424.0,6145.0,4205.0,888.0,680.0,77.0,39.0,0.0,0.0,0.0,6530.0,8740.0,5039.0,4642.0,3227.0,1775.0,501.0,0.0,0.0,0.0,0.0,1727.0,0.0,0.0,0.0,381.0,46.0,0.0,0.0,0.0,0.0,0.0,6527.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.66666668,1286.0,952.0,833.0,514.0,62.0,1991.0,2855.0,2594.0,2293.0,2148.0,17315.16666667,7864.0,6552.0,5004.0,4812.0,3902.0,3312.3333333299997
Farruko,183710.0,462.0,854.0,60.0,0.0,0.0,0.0,0.0,1223.0,1739.0,1432.0,622.0,41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,2561.0,3008.0,2884.0,4703.0,5886.0,6696.0,6160.0,5272.0,4325.0,2914.0,4374.0,4185.0,3641.0,3586.0,2886.0,1501.0,1087.0,609.0,122.0,0.0,13.0,3953.0,6457.0,6105.0,5249.0,5686.0,4616.0,2281.0,591.0,153.0,0.0,2918.0,5918.0,5832.0,6169.0,5724.0,5706.0,5862.0,5203.0,5622.0,5199.0,4415.0,4225.0,4423.0,3857.0,2164.0,1075.0,87.0,193.0,155.0,0.0,0.0,0.0,0.0
Adele,180642.0,8419.0,6551.0,3149.0,982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.0,21713.0,37580.0,15726.0,13397.0,10881.0,9999.0,8208.0,5114.0,4129.0,3890.0,3159.0,2575.0,2434.0,2088.0,1221.0,3179.0,3718.0,3853.0,3615.0,4741.0
OneRepublic,176411.0,0.0,0.0,0.0,86.0,2198.0,3564.0,4956.0,5195.0,4289.0,2408.0,297.0,0.0,0.0,0.0,0.0,0.0,372.0,3764.0,3504.0,2238.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,4864.0,4581.0,4320.0,3539.0,1859.0,352.0,0.0,0.0,0.0,35.0,0.0,1326.0,2422.0,1986.0,1524.0,543.0,165.0,0.0,0.0,0.0,236.0,996.0,1009.0,3083.0,5160.0,5659.0,5318.0,3245.0,1790.0,644.0,378.0,1912.0,2049.0,2421.0,2690.0,2061.0,5347.0,7189.0,7124.0,6531.0,6730.0,5814.0,5203.0,6643.0,5865.0,6698.0,6449.0,5633.0
Ava Max,173886.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,4651.0,5541.0,5749.0,6003.0,5256.0,7809.0,9740.0,10154.0,8276.0,6693.0,5089.0,3700.0,2885.0,2459.0,2284.0,3780.0,3122.0,1774.0,7205.0,8151.0,8159.0,5192.0,4944.0,4646.0,3891.0,1785.0,849.0,455.0,1581.0,4242.0,4188.0,3217.0,778.0,0.0,0.0,0.0,30.0,856.0,1474.5,2553.0,2417.0,2732.0,2605.0,2303.0,1989.0,1430.0,652.0,49.0,85.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0
Clean Bandit,169944.0,6078.0,5228.0,8076.0,10895.0,10087.0,9577.0,9207.0,8030.0,6300.0,5796.0,8472.0,8315.0,8780.0,6857.0,6041.0,3706.0,3819.0,5792.0,5973.0,5829.0,5146.0,4727.0,3819.0,2757.0,3263.0,1815.0,1376.0,485.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,896.0,1563.0,1133.0,17.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Kid LAROI,169816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2581.0,3792.0,2236.0,535.0,1060.0,5572.0,9500.0,10914.0,7630.0,5939.0,5512.0,7136.0,3800.0,9885.0,11937.0,8013.0,6772.0,5963.0,5108.5,3081.0,2792.0,3090.0,4552.0,6623.0,5162.0,3022.0,2785.0,2625.0,2530.0,2248.0,2098.0,3136.0,5826.0,2446.0,2060.0,1854.5
Feid,169315.833333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,776.0,800.0,1220.0,1152.0,975.0,701.0,675.0,540.0,447.0,684.0,449.0,5.0,1580.0,2183.0,2132.0,2287.0,1623.0,766.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,1430.0,907.0,756.0,4904.0,9036.0,10455.0,10393.0,9799.333333331,7581.0,14972.0,16992.0,21692.0,21582.0,18613.5
J. Cole,164999.5,6437.0,2327.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17896.0,9441.0,1436.0,0.0,325.0,0.0,0.0,0.0,0.0,1586.0,5273.0,5806.0,5114.0,4840.0,3995.0,3180.0,3706.0,4015.0,3700.0,2494.0,1576.0,1384.0,166.0,0.0,2.0,0.0,855.0,1805.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22936.0,4629.0,0.0,69.0,1449.0,2214.0,293.0,591.0,626.0,2006.0,2630.0,3320.0,3124.0,2754.0,2166.0,1869.0,1950.0,2710.0,2284.0,1714.0,2852.0,2856.0,4687.0,2990.0,4469.5
Charlie Puth,161356.333333317,4755.0,3229.0,2613.0,3387.0,7328.0,7783.0,8431.0,8028.0,6814.0,10886.0,11087.0,10192.0,9831.0,6960.0,6996.0,3333.0,5233.0,2552.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110.0,4761.0,5056.0,5575.0,4070.0,4053.0,4916.0,2965.0,1739.0,1647.0,1425.3333333300002,985.0,992.0,547.0,225.0,37.0,240.999999987
Arctic Monkeys,161103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,375.0,4101.0,4407.0,3268.0,1693.0,651.0,308.0,103.0,0.0,0.0,0.0,263.0,1058.0,3459.0,4796.0,5787.0,5191.0,3753.0,3593.0,5191.0,11526.0,13172.0,15302.0,11860.0,8628.0,12442.0,9071.0,9475.0,9384.0,8103.0
Tones And I,158729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,5589.0,5882.0,6187.0,5999.0,6434.0,8733.0,9110.0,9458.0,8182.0,6642.0,5741.0,5785.0,5700.0,5240.0,5091.0,4604.0,4583.0,5254.0,4870.0,4452.0,4185.0,4076.0,3709.0,3796.0,3317.0,2576.0,2720.0,1998.0,1346.0,2024.0,1286.0,1082.0,1136.0,236.0,85.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Manuel Turizo,157240.666666667,0.0,0.0,0.0,0.0,0.0,2020.0,4586.0,4899.0,4517.0,3890.0,3092.0,2076.0,2348.0,3439.0,3081.0,2243.0,456.0,74.0,2190.0,2900.0,3474.0,2798.0,2984.0,3306.0,4464.0,3827.0,5023.0,3271.0,2567.0,1008.0,306.0,294.0,669.0,1019.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,1450.0,2750.0,2415.0,1568.0,1680.0,1448.0,1323.0,876.0,380.0,84.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824.0,5905.0,5858.0,6008.0,5859.0,5890.0,6007.0,5366.0,7385.0,6844.0,6544.666666667
Bebe Rexha,157111.0,7581.0,6185.0,5745.0,4102.0,3318.0,2607.0,1451.0,650.0,1644.0,4021.0,4723.0,5110.0,5454.0,5006.0,5645.0,5170.0,5149.0,5157.0,7298.0,7313.0,6605.0,5585.0,3807.0,2446.0,4752.0,3070.0,5303.0,1756.0,884.0,395.0,9.0,507.0,937.0,845.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,2940.0,3040.0,2923.5,2867.0,3012.0,2676.0,2867.0,2652.0,2507.5
Avicii,156128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7624.0,10075.0,10294.0,9230.0,6374.0,5733.0,2982.0,1236.0,14403.0,11319.0,4802.0,3564.0,1614.0,410.0,0.0,0.0,106.0,0.0,0.0,0.0,2277.0,3756.0,11937.0,8272.0,4827.0,1784.0,241.0,0.0,217.0,112.0,0.0,0.0,2.0,0.0,129.0,75.0,39.0,0.0,30.0,0.0,81.0,94.0,89.0,52.0,1572.0,3169.0,2847.0,3348.0,3039.0,2000.0,2009.0,904.0,804.0,1990.0,1375.0,2398.0,3315.0,1605.0,800.0,407.0,520.0,8.0,0.0,0.0,106.0,57.0,0.0,0.0,27.0,48.0
BLACKPINK,154639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319.0,2524.0,813.0,0.0,1189.0,2580.0,1978.0,1957.0,930.0,344.0,6202.0,5032.0,3280.0,2035.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,5699.0,5730.0,10091.0,29322.0,11888.0,3051.0,2423.0,897.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2575.0,18058.0,11591.0,7916.0,4495.0,4247.0,1227.0,776.0,1359.0,240.0
Migos,152673.0,10114.0,11874.0,9039.0,8308.0,11919.0,9925.0,8018.0,6146.0,4545.0,4363.0,4922.0,3213.0,12573.0,13534.0,11438.0,7050.0,4837.0,2336.0,1513.0,793.0,224.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,445.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,4170.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSALÍA,152114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1610.0,1822.0,2044.0,1812.0,2997.0,4109.0,3689.0,3105.0,1979.0,1908.0,468.0,0.0,0.0,703.0,5134.0,5207.0,4628.0,3998.0,1857.0,1461.0,3803.0,3842.0,3333.0,3387.0,2612.0,2274.0,1932.0,1501.0,807.0,3.0,161.0,6000.0,4935.5,2637.0,1153.0,4530.0,1003.0,0.0,0.0,777.0,6307.0,6163.0,7097.0,7145.0,6306.0,7155.0,6249.0,4145.0,4900.0,3268.5
Shakira,151423.0,7365.0,6119.0,5524.0,6195.0,5000.0,7181.0,7264.0,5885.0,2843.0,3570.0,4595.0,4397.0,3809.0,1954.0,222.0,0.0,0.0,1010.0,2116.0,2437.0,2018.0,1517.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.0,2921.0,1554.0,739.0,6.0,0.0,0.0,0.0,0.0,142.0,0.0,740.0,2282.0,2259.0,2329.0,2086.0,1154.0,269.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,213.0,1591.0,2781.0,2866.0,2806.0,2376.0,2952.0,3770.0,2200.0,5490.0,4847.0,6469.0,5626.0,8181.5
